,seed,regression,xgboost,cnn
36,37,"[[np.float64(1.5046877246327133), np.float64(1.4690755136020257), np.float64(1.5279884990585482), np.float64(1.6734177530711436), np.float64(1.3799282218572937)], [np.float64(4.156745515529845), np.float64(4.263178015694946), np.float64(4.204477795704702), np.float64(3.609604944536682), np.float64(4.312365853951723)], [np.float64(7.038915802923232), np.float64(6.248078818516892), np.float64(6.936767732507832), np.float64(8.442265936879114), np.float64(7.270800978541416)], [np.float64(52.42415144418339), np.float64(56.48590544573921), np.float64(47.66712635175658), np.float64(59.128111414026556), np.float64(44.83389987475228)], [np.float64(29.376229120327572), np.float64(29.442330707219952), np.float64(28.784382179015765), np.float64(34.390648516480084), np.float64(25.264672226323363)]]","[[np.float64(1.4065878146578084), np.float64(1.4576042419149964), np.float64(1.3674340125881548), np.float64(1.399500973369596), np.float64(1.3734948186428566)], [np.float64(3.5506376295596835), np.float64(3.7189527072301765), np.float64(3.7374392574107675), np.float64(2.941424291125622), np.float64(3.4115057850890973)], [np.float64(5.69186255503169), np.float64(5.800319670507943), np.float64(6.00046673794175), np.float64(5.528341569403702), np.float64(5.124257195873998)], [np.float64(47.84689674298554), np.float64(53.39256618142234), np.float64(47.38365163613644), np.float64(43.667235170940145), np.float64(40.46266967806451)], [np.float64(25.499068108198443), np.float64(29.07621901005335), np.float64(25.498709329027317), np.float64(23.005358434498845), np.float64(19.761377625095044)]]","[[np.float64(1.4937515470177893), np.float64(1.5707338202247456), np.float64(1.2854944950470761), np.float64(1.5279323317468463), np.float64(1.603073330868315)], [np.float64(3.4904194391889765), np.float64(3.727655606284634), np.float64(3.566772663611586), np.float64(2.991046191765278), np.float64(3.3061974025963483)], [np.float64(5.590264861182152), np.float64(5.79259369782247), np.float64(5.764838659763922), np.float64(5.32189300250367), np.float64(5.147498807054872)], [np.float64(48.12290790859321), np.float64(56.20996452326169), np.float64(47.09714723702207), np.float64(38.98984274001847), np.float64(39.59930754017063)], [np.float64(25.01227701703237), np.float64(28.284870615827245), np.float64(25.412186921934115), np.float64(21.35875832186126), np.float64(20.374028396855607)]]"
37,38,"[[np.float64(1.5213551338388678), np.float64(1.6033171537020783), np.float64(1.5617474210935751), np.float64(1.4807256257239545), np.float64(1.3574663851058413)], [np.float64(4.282781353278981), np.float64(5.34950175714923), np.float64(4.012346096934152), np.float64(3.7289000815189977), np.float64(3.31846457880114)], [np.float64(7.1408083850269195), np.float64(7.691248789072127), np.float64(6.929104581847995), np.float64(7.170232478291624), np.float64(6.582860212308953)], [np.float64(55.16034699185836), np.float64(62.94462142103576), np.float64(58.345813899016335), np.float64(51.00393412871405), np.float64(38.65798978136019)], [np.float64(31.806697116853318), np.float64(36.687393644379306), np.float64(32.081857170245925), np.float64(30.590930979247105), np.float64(23.583995506989172)]]","[[np.float64(1.4107974664073613), np.float64(1.4857263691467688), np.float64(1.443763232708458), np.float64(1.2423777250525667), np.float64(1.3936176229618966)], [np.float64(3.9119323389798875), np.float64(4.777966950949211), np.float64(3.8281880383804285), np.float64(3.2135471828686044), np.float64(3.1545870303740973)], [np.float64(6.006398944575371), np.float64(6.948871401378869), np.float64(5.741057133893778), np.float64(5.866448247099456), np.float64(4.961801019062949)], [np.float64(51.69352980536994), np.float64(63.853750860438936), np.float64(51.633051127954005), np.float64(47.49679335268258), np.float64(31.39297269575693)], [np.float64(27.224556773148844), np.float64(31.927562349393202), np.float64(28.969043755400037), np.float64(24.381404062104444), np.float64(17.447179758950508)]]","[[np.float64(1.5743083302078702), np.float64(1.7650933233327792), np.float64(1.5723560621488466), np.float64(1.4380345673773134), np.float64(1.3906456672585568)], [np.float64(3.755476119516545), np.float64(4.571248256643342), np.float64(3.6483736685390613), np.float64(3.10418726694379), np.float64(3.0976864678766063)], [np.float64(5.845885606665207), np.float64(6.843257843537205), np.float64(5.416242865990046), np.float64(5.7460102718355675), np.float64(4.942264825774956)], [np.float64(51.6078482816324), np.float64(65.5518517481102), np.float64(46.52589921749461), np.float64(50.11817393706775), np.float64(34.606982892449906)], [np.float64(26.44942285147206), np.float64(32.17665897479792), np.float64(25.64707301343752), np.float64(25.120580602574076), np.float64(18.264028276550494)]]"
38,39,"[[np.float64(1.491758336405858), np.float64(1.6550328138100667), np.float64(1.4200520471670577), np.float64(1.3273136696753682), np.float64(1.4354859386132834)], [np.float64(4.370594602307904), np.float64(5.457010676855917), np.float64(4.22950542854015), np.float64(3.0863797185085917), np.float64(3.374295697355012)], [np.float64(6.608735576982731), np.float64(6.859155455124327), np.float64(6.530018012123865), np.float64(7.1410182510681235), np.float64(5.829954727022027)], [np.float64(54.655116586710584), np.float64(62.52696522101359), np.float64(54.23047846028768), np.float64(58.28306915021339), np.float64(35.60936352484011)], [np.float64(29.142114104717717), np.float64(33.65569056252564), np.float64(26.664955644633558), np.float64(30.215398985712604), np.float64(23.205836108559886)]]","[[np.float64(1.3872544202946504), np.float64(1.5123058860078475), np.float64(1.3583581761904244), np.float64(1.2563611248999806), np.float64(1.3155304669948529)], [np.float64(3.7993495422884083), np.float64(4.472508063360912), np.float64(4.107056405872354), np.float64(2.486433844165248), np.float64(2.9675459238160045)], [np.float64(5.368704785831237), np.float64(6.152696671914528), np.float64(5.227590662428821), np.float64(4.934256418671238), np.float64(4.481185083227592)], [np.float64(46.49073949677703), np.float64(55.36983864042118), np.float64(46.47855993294818), np.float64(44.80749114456879), np.float64(29.197576919402184)], [np.float64(23.93030073788576), np.float64(28.83081881069364), np.float64(22.0664669663194), np.float64(22.12694384455479), np.float64(18.583075412222012)]]","[[np.float64(1.4716074278977298), np.float64(1.583969684975599), np.float64(1.5565339958298152), np.float64(1.2817935167195424), np.float64(1.2975940217783015)], [np.float64(3.740510737244461), np.float64(4.3811037416281495), np.float64(3.7537924262007696), np.float64(3.113184126148155), np.float64(3.000662112252116)], [np.float64(5.134926481824458), np.float64(5.606274532950556), np.float64(5.181711224269059), np.float64(5.091533467909423), np.float64(4.248332144286984)], [np.float64(46.88427858763154), np.float64(52.32831674479536), np.float64(46.86818390642399), np.float64(50.9142984484262), np.float64(32.1790451881561)], [np.float64(23.256010389908617), np.float64(27.729029848477285), np.float64(21.140496043051524), np.float64(21.880886731838164), np.float64(18.878764647564516)]]"
39,40,"[[np.float64(1.4715248778003012), np.float64(1.4767794765243851), np.float64(1.5686522834758578), np.float64(1.5478525247936863), np.float64(1.1632054645131806)], [np.float64(3.953512597659762), np.float64(4.242441246032876), np.float64(4.313053399523256), np.float64(3.3729132218250335), np.float64(3.3047392969199074)], [np.float64(6.861301320832354), np.float64(8.041650336199538), np.float64(7.277008916655016), np.float64(5.488798000597932), np.float64(4.8961218834576385)], [np.float64(57.58890522921755), np.float64(72.62747270326344), np.float64(61.08335260116287), np.float64(40.47342781137768), np.float64(30.480192889428505)], [np.float64(30.07036281653497), np.float64(35.65242997526235), np.float64(31.459319016937016), np.float64(26.738676243180272), np.float64(17.332202622923514)]]","[[np.float64(1.3391946936275265), np.float64(1.3944638128972273), np.float64(1.4268881551998451), np.float64(1.3756386634427364), np.float64(0.9884147590831632)], [np.float64(4.022263101210309), np.float64(4.291338195726816), np.float64(4.7456939865548575), np.float64(3.1774991276247033), np.float64(2.8011776874198158)], [np.float64(5.697487677807794), np.float64(7.066577320323945), np.float64(5.738343812597644), np.float64(4.139622144935257), np.float64(4.154372809224071)], [np.float64(49.862319611741135), np.float64(64.86419424042123), np.float64(51.40152877150379), np.float64(33.67473839782795), np.float64(24.816601029017168)], [np.float64(26.286372885516673), np.float64(33.27373558368545), np.float64(26.103839321862022), np.float64(21.74659612239836), np.float64(14.064076527691448)]]","[[np.float64(1.4015396673791645), np.float64(1.4408249054607318), np.float64(1.5143378094248168), np.float64(1.4177938403044845), np.float64(1.0620620465778359)], [np.float64(3.457678559499905), np.float64(3.719633766965873), np.float64(3.658544877892071), np.float64(3.149409893250263), np.float64(2.8859788334041174)], [np.float64(5.731181582010286), np.float64(6.972301670947944), np.float64(5.777107717693972), np.float64(4.512086232680987), np.float64(4.172941289141031)], [np.float64(50.64240856500815), np.float64(67.05569705934887), np.float64(49.92627562111145), np.float64(34.99233205764252), np.float64(26.42772139973307)], [np.float64(25.914955081884354), np.float64(32.611390977645705), np.float64(26.256944656357), np.float64(20.551167812165176), np.float64(14.48603328929859)]]"
40,41,"[[np.float64(1.4032545786977435), np.float64(1.7222648991245118), np.float64(1.3341593762481327), np.float64(1.2525210877753836), np.float64(1.1011842047251363)], [np.float64(5.259915780235848), np.float64(7.80119654749784), np.float64(4.233349915422245), np.float64(2.958783307218818), np.float64(3.3941954641572982)], [np.float64(6.732455402707067), np.float64(7.808335987739248), np.float64(5.741507439266605), np.float64(8.01085266676164), np.float64(4.857583782153068)], [np.float64(52.93727708231963), np.float64(70.02893288914743), np.float64(43.299731324285496), np.float64(55.80332061573849), np.float64(29.565428258030746)], [np.float64(29.532863737562554), np.float64(36.875191539040685), np.float64(23.45120945436242), np.float64(34.49115431014259), np.float64(18.647041575563776)]]","[[np.float64(1.3147498387195384), np.float64(1.6612515747023016), np.float64(1.183564398635207), np.float64(1.1799838578345554), np.float64(1.0212904996704935)], [np.float64(4.89737576310481), np.float64(7.555627973398249), np.float64(3.628664862849131), np.float64(2.345389520665627), np.float64(2.9858208592324416)], [np.float64(5.4735159950945205), np.float64(6.54751892244745), np.float64(5.043389965773762), np.float64(5.95584615799775), np.float64(3.6861929741495567)], [np.float64(44.46047160428397), np.float64(56.78790845564709), np.float64(41.85976029645215), np.float64(42.94060773409065), np.float64(26.454604074301876)], [np.float64(23.139022144402325), np.float64(28.01943732350467), np.float64(21.7663200283116), np.float64(24.772513546086607), np.float64(14.528955144233537)]]","[[np.float64(1.4016433813191311), np.float64(1.755532848165813), np.float64(1.2914795812585738), np.float64(1.192974188033293), np.float64(1.140601568758712)], [np.float64(4.74014313146383), np.float64(7.218402687574012), np.float64(3.546076872083776), np.float64(2.649095722003685), np.float64(2.8810966545085805)], [np.float64(5.487530372828341), np.float64(6.430562638225304), np.float64(5.1417881633005535), np.float64(5.9973424482307145), np.float64(3.8253853224619108)], [np.float64(45.307968702160004), np.float64(59.289070906107966), np.float64(43.02562506893455), np.float64(39.199153688636414), np.float64(28.088215355224406)], [np.float64(23.2910958195867), np.float64(28.50218561848708), np.float64(22.35602934532746), np.float64(23.701781677400795), np.float64(14.767228541023266)]]"
41,42,"[[np.float64(1.4059706731256938), np.float64(1.4513931810116703), np.float64(1.446150562772654), np.float64(1.4750910338668215), np.float64(1.2307885446656632)], [np.float64(3.934302412398161), np.float64(4.996496236423979), np.float64(3.5861092936350687), np.float64(3.5837641194283547), np.float64(3.09671660480884)], [np.float64(6.643021868666112), np.float64(6.8984724633046675), np.float64(7.120455019429058), np.float64(6.18911469923265), np.float64(5.963245764863876)], [np.float64(55.14878774432507), np.float64(64.32723969031682), np.float64(62.84952939175729), np.float64(43.83386283346919), np.float64(36.765041146475085)], [np.float64(29.669473272052485), np.float64(35.54537270694134), np.float64(31.0106488449428), np.float64(24.320525317285096), np.float64(23.008747491643202)]]","[[np.float64(1.2908431634226893), np.float64(1.3398054811567546), np.float64(1.3857106993753103), np.float64(1.2853615486264531), np.float64(1.086485606883651)], [np.float64(3.2246773669559192), np.float64(3.9195611728225264), np.float64(3.3953847923099625), np.float64(2.539106193655349), np.float64(2.4312280924961156)], [np.float64(5.6361540135507955), np.float64(6.231713453197344), np.float64(6.184864258589298), np.float64(5.300936502878113), np.float64(4.162321402838169)], [np.float64(50.849375469036325), np.float64(59.22991030350986), np.float64(59.664296679918486), np.float64(41.58405818353948), np.float64(28.57920531360693)], [np.float64(26.374672338258627), np.float64(31.207543502165745), np.float64(29.42706476084342), np.float64(22.32744503932846), np.float64(16.78065252609187)]]","[[np.float64(1.3529962392680048), np.float64(1.449736429405093), np.float64(1.4374272335969678), np.float64(1.3209911566996055), np.float64(1.1191499068554236)], [np.float64(3.2135258390126014), np.float64(3.7667527929061904), np.float64(3.402592238199073), np.float64(2.80889955282199), np.float64(2.418891758946971)], [np.float64(5.365028235479416), np.float64(5.7850882647692625), np.float64(5.873917168975401), np.float64(5.217772486354909), np.float64(4.079116426240442)], [np.float64(49.96760322513932), np.float64(57.94713317151378), np.float64(59.53505166482717), np.float64(39.712371312266264), np.float64(27.405833343033972)], [np.float64(25.296843365591442), np.float64(29.412536261165734), np.float64(28.80847159355717), np.float64(21.82538325941432), np.float64(15.422625596632017)]]"
42,43,"[[np.float64(1.5918730537928385), np.float64(1.535661307368221), np.float64(1.693190332501578), np.float64(1.6527822442608797), np.float64(1.4503316743188428)], [np.float64(5.577410462259042), np.float64(8.08479573427863), np.float64(3.596809780650885), np.float64(3.338015643772057), np.float64(3.9750127745846413)], [np.float64(6.975128221125299), np.float64(6.7487766237335665), np.float64(6.775318889054449), np.float64(7.664196153794043), np.float64(7.0338195774785)], [np.float64(53.565697303694236), np.float64(53.36251349741305), np.float64(52.74170756258615), np.float64(58.11101742121944), np.float64(50.61160396222869)], [np.float64(28.81371565239282), np.float64(29.59847842532481), np.float64(27.110696012564635), np.float64(30.17663747222297), np.float64(28.753451875895212)]]","[[np.float64(1.447995178548847), np.float64(1.398842232124476), np.float64(1.4150417207668844), np.float64(1.498785029653694), np.float64(1.5440048002154738)], [np.float64(5.163060345322316), np.float64(7.562075227099505), np.float64(3.436548922525847), np.float64(2.7679345632073113), np.float64(3.4460391181662424)], [np.float64(6.193870828902383), np.float64(6.420744062038433), np.float64(5.718686918659864), np.float64(6.9243111614658845), np.float64(5.757028288678502)], [np.float64(49.44408887573294), np.float64(53.266442180949454), np.float64(46.488176041212895), np.float64(53.787890197734086), np.float64(41.59859845711743)], [np.float64(24.43454921023066), np.float64(25.617377700378622), np.float64(23.525478703066163), np.float64(26.13351673609719), np.float64(21.741823902644775)]]","[[np.float64(1.5949299374543866), np.float64(1.653858208281359), np.float64(1.4812406375347256), np.float64(1.5810702668978027), np.float64(1.6797235087680473)], [np.float64(5.218800767369074), np.float64(7.504712796156577), np.float64(3.5486920369104964), np.float64(3.293191124668056), np.float64(3.5109326885349423)], [np.float64(6.026067760389369), np.float64(6.42885465309183), np.float64(5.390249030613537), np.float64(6.466151174982275), np.float64(5.806396699031865)], [np.float64(49.61016866931244), np.float64(54.46800522734059), np.float64(44.12013162760008), np.float64(54.67578335462429), np.float64(42.99754970546484)], [np.float64(24.45061405913055), np.float64(27.145079478998436), np.float64(21.485442046169787), np.float64(25.4913758718681), np.float64(22.638134177766375)]]"
43,44,"[[np.float64(1.5294672159373568), np.float64(1.5518139573389775), np.float64(1.5837951747959549), np.float64(1.5287974566588867), np.float64(1.3860783212902306)], [np.float64(3.7254015763196078), np.float64(4.346397352949682), np.float64(3.8002994967132024), np.float64(2.9753242262360917), np.float64(3.1117592983309557)], [np.float64(6.894586537955575), np.float64(6.628641769832743), np.float64(7.052583284689907), np.float64(7.905719100583026), np.float64(5.954016624860413)], [np.float64(52.05293254957477), np.float64(56.009035979910195), np.float64(51.795336552034684), np.float64(58.531900397644044), np.float64(38.1791454287439)], [np.float64(30.11324728029415), np.float64(33.339057981558014), np.float64(28.86259071950234), np.float64(34.76290935389001), np.float64(21.402274335230967)]]","[[np.float64(1.4108913419379165), np.float64(1.4317162167817503), np.float64(1.443764421446212), np.float64(1.3090750340252686), np.float64(1.4054577320677413)], [np.float64(3.4652711865245114), np.float64(3.7863152593092533), np.float64(3.7773172704335067), np.float64(2.4912862492679233), np.float64(3.0778934829029074)], [np.float64(6.038044574823414), np.float64(5.69946482043467), np.float64(6.195410228773467), np.float64(7.325530067032692), np.float64(4.842334480775721)], [np.float64(48.61142611123396), np.float64(52.48759093635647), np.float64(48.99844731171675), np.float64(55.56083296143297), np.float64(32.235783408181376)], [np.float64(25.667618491303344), np.float64(27.39316231190823), np.float64(26.412595486582266), np.float64(29.40323363175861), np.float64(16.148989911307456)]]","[[np.float64(1.4556025013948548), np.float64(1.4174921511336978), np.float64(1.5025403781219417), np.float64(1.2942443289802148), np.float64(1.5584662916145446)], [np.float64(3.437748311649476), np.float64(3.4527957225207078), np.float64(3.618252616251021), np.float64(2.620082897220434), np.float64(3.709530667803018)], [np.float64(5.938713791413919), np.float64(5.623457417697415), np.float64(6.030329343718413), np.float64(6.932904258326137), np.float64(5.222224130756031)], [np.float64(48.151672151915335), np.float64(50.38460306875157), np.float64(47.68214357742499), np.float64(54.97690268050315), np.float64(37.81518381438552)], [np.float64(24.763524678300193), np.float64(25.2257466685888), np.float64(25.798440368137516), np.float64(28.172671092506064), np.float64(17.825431713538315)]]"
44,45,"[[np.float64(1.5333064974027202), np.float64(1.5704461529426905), np.float64(1.513498438393379), np.float64(1.514855601138805), np.float64(1.5178011305437746)], [np.float64(4.2343834574299235), np.float64(4.547451640431929), np.float64(4.872738558025808), np.float64(3.37134421520382), np.float64(3.397607977386643)], [np.float64(6.594800251989332), np.float64(5.779486460251327), np.float64(7.130140176125871), np.float64(7.075029577687445), np.float64(6.56031761180769)], [np.float64(54.10305650115235), np.float64(52.53616115729998), np.float64(61.898216242846715), np.float64(51.896298376137885), np.float64(46.19272987703168)], [np.float64(30.70802018660728), np.float64(29.796104719759974), np.float64(33.04900110793839), np.float64(31.143054975758034), np.float64(28.153349900349223)]]","[[np.float64(1.412692702939303), np.float64(1.4833878424796505), np.float64(1.4260450165510115), np.float64(1.3578433210482268), np.float64(1.3246234778147778)], [np.float64(3.848113553997173), np.float64(4.10108864292379), np.float64(4.621046549343601), np.float64(2.967125113261072), np.float64(2.8337048821109274)], [np.float64(5.841609790650874), np.float64(5.158008933157849), np.float64(6.872832646175916), np.float64(5.7978353228219826), np.float64(5.306272841656621)], [np.float64(50.617026415542654), np.float64(48.18201436994412), np.float64(63.50211109023888), np.float64(44.418802845179286), np.float64(37.77830278712428)], [np.float64(25.767854823550056), np.float64(25.967621429845625), np.float64(29.050515412015034), np.float64(23.126483256036572), np.float64(22.71777208977216)]]","[[np.float64(1.423062407102766), np.float64(1.4005331992643701), np.float64(1.4390831235589114), np.float64(1.4883080275057485), np.float64(1.369639935240414)], [np.float64(3.5107581153347827), np.float64(3.7682479556265402), np.float64(4.108283693731478), np.float64(2.8466174566791453), np.float64(2.621940972232058)], [np.float64(5.529201766719092), np.float64(4.547358150503421), np.float64(6.547492629631183), np.float64(5.680247836944987), np.float64(5.24423590368963)], [np.float64(49.60250493087336), np.float64(47.587672020653095), np.float64(59.55746098023353), np.float64(46.128958814362484), np.float64(39.365674339068576)], [np.float64(24.807489535064754), np.float64(24.475853345222436), np.float64(27.388004910801026), np.float64(23.80698028000875), np.float64(22.289573706151437)]]"
45,46,"[[np.float64(1.4775644363208835), np.float64(1.5103329703020831), np.float64(1.5094437515340338), np.float64(1.4771555645590324), np.float64(1.3558971898161354)], [np.float64(4.578239335321988), np.float64(5.611526140985787), np.float64(4.478230808036769), np.float64(3.682667566209469), np.float64(3.1343729018096544)], [np.float64(7.026589896191224), np.float64(7.371101036467782), np.float64(7.741622676656528), np.float64(6.655656014474767), np.float64(5.1882163959617085)], [np.float64(59.11041906946645), np.float64(67.48111614201967), np.float64(64.45264149397582), np.float64(50.86441817110538), np.float64(35.32194152639737)], [np.float64(32.367901828050684), np.float64(34.89142469303732), np.float64(36.556137844694284), np.float64(28.78704668057749), np.float64(21.1286097740756)]]","[[np.float64(1.366461693066326), np.float64(1.3932679247167297), np.float64(1.4535323253544443), np.float64(1.266028468489403), np.float64(1.2499395430278997)], [np.float64(3.8937111367963695), np.float64(4.880207592098123), np.float64(3.791890623362553), np.float64(2.889677916198515), np.float64(2.6013651705395127)], [np.float64(5.731116331224997), np.float64(6.238995152531335), np.float64(6.206216589677587), np.float64(5.149170833769359), np.float64(4.2218006610000325)], [np.float64(51.357025665858586), np.float64(54.46696420161949), np.float64(62.05449162018763), np.float64(40.80583621822839), np.float64(29.67684514082526)], [np.float64(26.756581484848656), np.float64(28.185258309026487), np.float64(32.4916536520554), np.float64(21.244637404527854), np.float64(15.559542783696491)]]","[[np.float64(1.4295249759628774), np.float64(1.4984962592310156), np.float64(1.5157679628032743), np.float64(1.286487300936301), np.float64(1.2659964337477534)], [np.float64(3.9573785488576303), np.float64(4.866116409799874), np.float64(3.8183229054464056), np.float64(3.255942063707676), np.float64(2.70173789550863)], [np.float64(5.55905632313384), np.float64(6.059788574941658), np.float64(5.8952604154950174), np.float64(5.236409961425978), np.float64(4.093299184981911)], [np.float64(50.123418404066506), np.float64(54.770831440706544), np.float64(58.01250851995177), np.float64(42.0780463114117), np.float64(29.193468268629555)], [np.float64(25.13886071726273), np.float64(26.640177529381972), np.float64(31.027210625763637), np.float64(18.88539402012142), np.float64(13.611014247804675)]]"
46,47,"[[np.float64(1.5689479366669448), np.float64(1.7092485294533584), np.float64(1.5744964563885198), np.float64(1.5042312723681073), np.float64(1.3292087823186778)], [np.float64(4.374951048057016), np.float64(5.0588864068070905), np.float64(4.612304912888268), np.float64(3.603711393384193), np.float64(3.049664578551033)], [np.float64(6.818910220927546), np.float64(7.435062256268936), np.float64(6.427797886384386), np.float64(7.609739736040307), np.float64(5.368027121907362)], [np.float64(53.156989820094125), np.float64(63.049889389112565), np.float64(53.463451274700084), np.float64(47.19140011134241), np.float64(34.56442051751978)], [np.float64(30.466430806658487), np.float64(36.133748640116494), np.float64(28.75892850492463), np.float64(28.832444350731816), np.float64(22.018094024516145)]]","[[np.float64(1.503566412594689), np.float64(1.6214978859021905), np.float64(1.5376158869979981), np.float64(1.3965363931062063), np.float64(1.300836271921003)], [np.float64(3.7405916824757575), np.float64(4.3690882283099715), np.float64(3.8573395409263522), np.float64(3.1803284631796918), np.float64(2.5766383241060904)], [np.float64(5.606727293858565), np.float64(6.393337578650941), np.float64(5.489855366105117), np.float64(5.576428715068129), np.float64(4.070024266577082)], [np.float64(49.716753716820726), np.float64(61.28167842850446), np.float64(51.05618754023833), np.float64(36.60906451589755), np.float64(29.931541124441637)], [np.float64(26.59512849439494), np.float64(31.51262951851605), np.float64(27.523315204824236), np.float64(22.551284564101564), np.float64(16.675174479686312)]]","[[np.float64(1.4859110156064053), np.float64(1.6164327381938766), np.float64(1.4655614128888885), np.float64(1.4422244043835788), np.float64(1.2944918655463298)], [np.float64(3.747793225873497), np.float64(4.4610963645457655), np.float64(3.7047024403486826), np.float64(3.3785926857206), np.float64(2.480813366181399)], [np.float64(5.640898499895868), np.float64(6.4265274684766895), np.float64(5.553858666559645), np.float64(5.645857913431391), np.float64(4.001963925191266)], [np.float64(49.71616281015814), np.float64(62.05822695272417), np.float64(49.29968361719401), np.float64(37.77709257742155), np.float64(30.443223776492434)], [np.float64(25.458090680634047), np.float64(31.13289605466514), np.float64(25.43037914076174), np.float64(21.098526860422712), np.float64(15.505661558719654)]]"
47,48,"[[np.float64(1.5596097289834445), np.float64(1.6358918061664676), np.float64(1.6735550041945535), np.float64(1.4067951074396694), np.float64(1.384289006184788)], [np.float64(4.167054397847778), np.float64(4.43106865734888), np.float64(4.245659807311717), np.float64(3.278513175268834), np.float64(4.30821513361805)], [np.float64(6.9684504604990485), np.float64(7.936571939279007), np.float64(6.493554013086482), np.float64(7.436820972276974), np.float64(5.809236046943397)], [np.float64(55.396076776855224), np.float64(63.32489369096018), np.float64(61.09030696620123), np.float64(51.89771135023087), np.float64(33.625766594490734)], [np.float64(30.00933255698363), np.float64(35.77919135965306), np.float64(27.94331690050268), np.float64(32.18654982181685), np.float64(21.717493212832157)]]","[[np.float64(1.4587319252248203), np.float64(1.5064265125437384), np.float64(1.6250767675761917), np.float64(1.2007665860898828), np.float64(1.3090789249530894)], [np.float64(3.571294419595349), np.float64(3.7721301309772595), np.float64(3.6783627497484286), np.float64(2.7633732139459366), np.float64(3.6954969159580897)], [np.float64(5.464843164769259), np.float64(6.299253870153566), np.float64(5.313039783674715), np.float64(5.411983775432605), np.float64(4.448460398167074)], [np.float64(48.463149022410086), np.float64(56.18146892798522), np.float64(53.46733285832951), np.float64(44.157371041746075), np.float64(28.877208048763155)], [np.float64(24.519541448952594), np.float64(28.604258251491093), np.float64(25.663468382843988), np.float64(23.389038557228215), np.float64(16.475793940890615)]]","[[np.float64(1.500419559467115), np.float64(1.5661968998252604), np.float64(1.6955662224856727), np.float64(1.2062078780256351), np.float64(1.295659604174371)], [np.float64(3.729350260582598), np.float64(3.855217525523562), np.float64(4.057550243891755), np.float64(2.774669151885385), np.float64(3.701322337438204)], [np.float64(5.174575896054525), np.float64(5.8360221636746035), np.float64(5.1358217687612395), np.float64(5.06178016361192), np.float64(4.319370204688632)], [np.float64(46.955895087382196), np.float64(52.53480301437303), np.float64(53.56117455469944), np.float64(39.18873012181582), np.float64(31.718102891504476)], [np.float64(23.890425136723543), np.float64(27.810788818796254), np.float64(25.956024420249545), np.float64(21.26858939620035), np.float64(15.56560512638568)]]"
48,49,"[[np.float64(1.4545614432611786), np.float64(1.5842626135677402), np.float64(1.4028777552355736), np.float64(1.5513312401838235), np.float64(1.2299526219578307)], [np.float64(4.394769674565542), np.float64(5.883821167037173), np.float64(3.704526677029765), np.float64(3.297783572348025), np.float64(3.219256559390298)], [np.float64(7.727763209560662), np.float64(8.77086064246316), np.float64(7.066297355909438), np.float64(7.844538590971221), np.float64(6.8516806881359615)], [np.float64(67.54550843773477), np.float64(90.39568326877556), np.float64(60.49189448500389), np.float64(57.52072807679562), np.float64(35.012843000461444)], [np.float64(33.937903936113734), np.float64(40.7286916912746), np.float64(32.36778231394673), np.float64(32.744733846981816), np.float64(23.95595023582221)]]","[[np.float64(1.3886196341113473), np.float64(1.5349474764811557), np.float64(1.3204660560104424), np.float64(1.4216227287649559), np.float64(1.2164021335064716)], [np.float64(3.8757984443167497), np.float64(5.0640314248338445), np.float64(3.4290115493653364), np.float64(3.1815976522726643), np.float64(2.6627594446889975)], [np.float64(6.508468595709258), np.float64(7.516903169391535), np.float64(6.355374449532455), np.float64(6.160124760065218), np.float64(5.133061215247102)], [np.float64(59.052441630695704), np.float64(79.3973186041138), np.float64(55.36562500503284), np.float64(44.365280734833384), np.float64(28.69749360443268)], [np.float64(29.590256472624883), np.float64(36.62755590254341), np.float64(28.95732031093197), np.float64(25.119718987556652), np.float64(19.403257433105466)]]","[[np.float64(1.4338120641004162), np.float64(1.670870628081067), np.float64(1.3040909633337552), np.float64(1.2771794633840194), np.float64(1.3343176269882253)], [np.float64(4.00022904696365), np.float64(5.425672069307664), np.float64(3.4097835960169958), np.float64(2.9966648445596835), np.float64(2.643392614157893)], [np.float64(6.343712295721839), np.float64(7.567189346213983), np.float64(6.028820641337969), np.float64(5.877843198567483), np.float64(4.873619226292386)], [np.float64(59.92851347151319), np.float64(82.6041063820445), np.float64(53.86847784694351), np.float64(45.37962790623851), np.float64(26.716326857578107)], [np.float64(30.29518509335029), np.float64(39.33921799582195), np.float64(28.49660479210791), np.float64(24.966726459014577), np.float64(17.52942640514632)]]"
