,seed,regression,xgboost,cnn
36,37,"[[np.float64(1.47239775698214), np.float64(1.4532496597681879), np.float64(1.412428859473031), np.float64(1.4908906331540692), np.float64(1.5816071091790758)], [np.float64(3.470735607362449), np.float64(3.4383371873071624), np.float64(3.8755265478138883), np.float64(3.100442622533138), np.float64(3.161937235407173)], [np.float64(5.9408133781823835), np.float64(5.882733498855855), np.float64(6.110947939711949), np.float64(6.244150661866111), np.float64(5.423939320627392)], [np.float64(46.93678306524464), np.float64(52.357982848292174), np.float64(51.11600206136293), np.float64(39.599883508358374), np.float64(34.3592555573795)], [np.float64(26.609008636583297), np.float64(31.43909180979138), np.float64(26.598638405887396), np.float64(22.639536354908564), np.float64(19.81781072301886)]]","[[np.float64(1.3812545977818234), np.float64(1.4123134762279455), np.float64(1.3321046257921767), np.float64(1.2754007711333528), np.float64(1.501346551942187)], [np.float64(3.1052742854900783), np.float64(3.13934132966348), np.float64(3.386136146324437), np.float64(2.4129033169306466), np.float64(3.1783451708849015)], [np.float64(4.989877467346318), np.float64(5.080297279444518), np.float64(5.085018789824249), np.float64(5.028991341215916), np.float64(4.6094307701685535)], [np.float64(44.3226986928294), np.float64(49.729181901754444), np.float64(49.04628565306703), np.float64(35.6362519580118), np.float64(31.706267713544847)], [np.float64(22.82041340321317), np.float64(26.563918753796028), np.float64(24.968306966115218), np.float64(17.772480484332615), np.float64(14.810078760887318)]]","[[np.float64(1.3820404883209183), np.float64(1.4438832228624314), np.float64(1.3548363409422461), np.float64(1.259129682270854), np.float64(1.428752835467023)], [np.float64(3.1568519964051083), np.float64(3.282311211025093), np.float64(3.1426740722303514), np.float64(2.868562322691261), np.float64(3.2233817491086847)], [np.float64(4.826785943876962), np.float64(5.01868405006363), np.float64(4.8726001432719235), np.float64(4.923070339234245), np.float64(4.2601450453125205)], [np.float64(43.50479103907019), np.float64(48.45888469164346), np.float64(48.19416415135442), np.float64(35.40481209635207), np.float64(31.50581338720685)], [np.float64(22.102229169330375), np.float64(25.772509158076616), np.float64(23.809795059155178), np.float64(17.27136353397889), np.float64(15.136379433089767)]]"
37,38,"[[np.float64(1.4451370579772143), np.float64(1.5630140927854528), np.float64(1.3965096983898606), np.float64(1.558898209850932), np.float64(1.2137588297080897)], [np.float64(3.209385601991199), np.float64(3.416299069819557), np.float64(3.3110922205675437), np.float64(2.7721445358696757), np.float64(3.164038818916419)], [np.float64(5.750137347205123), np.float64(5.631493836665879), np.float64(5.941981489880531), np.float64(6.49121833711365), np.float64(4.73131548915712)], [np.float64(46.81438942381757), np.float64(49.95694546462293), np.float64(50.503621833667985), np.float64(48.482785054793034), np.float64(32.57961265795768)], [np.float64(26.363073048093973), np.float64(30.51173297970403), np.float64(26.565930023759318), np.float64(26.079495253700564), np.float64(19.222674655784417)]]","[[np.float64(1.376314980550091), np.float64(1.448889992650272), np.float64(1.3231515948171175), np.float64(1.4818135168117108), np.float64(1.2380254254815972)], [np.float64(2.8984688471273574), np.float64(3.2099483591640063), np.float64(2.978738593999456), np.float64(2.439704775987303), np.float64(2.740672705835727)], [np.float64(4.948736199909408), np.float64(4.860068335015243), np.float64(5.003375633345237), np.float64(6.02886248913333), np.float64(3.603824461027564)], [np.float64(43.86223012870167), np.float64(47.14384594056868), np.float64(45.602718905661746), np.float64(49.17061364204268), np.float64(27.928492852614085)], [np.float64(23.561392725005568), np.float64(27.17273550469902), np.float64(24.916318633008835), np.float64(23.67451476984697), np.float64(14.036996650161504)]]","[[np.float64(1.3605431695403158), np.float64(1.5273374655276681), np.float64(1.297631379284608), np.float64(1.3799296162401693), np.float64(1.1810503360490197)], [np.float64(2.9154931703752016), np.float64(3.318371446730583), np.float64(2.8060279741313487), np.float64(2.576567400384445), np.float64(2.8073112184237505)], [np.float64(4.720538299551887), np.float64(4.549016082304184), np.float64(4.905322125801789), np.float64(5.721457738425397), np.float64(3.3570928133341806)], [np.float64(43.5395288842264), np.float64(46.30750358430436), np.float64(44.916098869740956), np.float64(48.869723701714705), np.float64(29.563634008687753)], [np.float64(22.404228550635647), np.float64(24.763741986170082), np.float64(24.122593068039293), np.float64(23.697163922800538), np.float64(12.895101014704323)]]"
38,39,"[[np.float64(1.364365459898115), np.float64(1.2061205805030746), np.float64(1.3740904718565343), np.float64(1.4970241718389101), np.float64(1.4508297712865914)], [np.float64(3.64277942440564), np.float64(4.289992300542265), np.float64(3.3649246059387528), np.float64(3.3855097718603684), np.float64(3.203280469041326)], [np.float64(5.849889568677853), np.float64(5.852678533063766), np.float64(6.025439220561107), np.float64(6.123405173110213), np.float64(5.199545183887323)], [np.float64(45.47328779053329), np.float64(47.9113268835549), np.float64(47.42392741937837), np.float64(41.718234614873296), np.float64(40.97077850010039)], [np.float64(27.039085932622847), np.float64(28.820477032680525), np.float64(27.285079527647706), np.float64(26.977360028801897), np.float64(23.365634634310034)]]","[[np.float64(1.298816721109835), np.float64(1.1960565906955059), np.float64(1.3248925814834713), np.float64(1.298311589862545), np.float64(1.407669851128367)], [np.float64(3.3052789558061355), np.float64(4.005679428264599), np.float64(3.1017351114914398), np.float64(2.794688434447912), np.float64(2.83326744420365)], [np.float64(4.8223553712357905), np.float64(4.91027100029756), np.float64(4.533397943550353), np.float64(5.570461304345684), np.float64(4.384043998331831)], [np.float64(40.27892694468431), np.float64(43.0364188188344), np.float64(37.851645248189676), np.float64(41.94453677569547), np.float64(38.26347097891087)], [np.float64(21.329569572230493), np.float64(24.048353743079787), np.float64(19.88448901791003), np.float64(22.17959982700684), np.float64(18.084217367545964)]]","[[np.float64(1.3253083295308454), np.float64(1.3042328496733935), np.float64(1.283019689214515), np.float64(1.379640826075076), np.float64(1.3814598155904416)], [np.float64(3.1780762635077426), np.float64(3.728763508551682), np.float64(2.78537447030032), np.float64(2.981513811343067), np.float64(3.0700035648354844)], [np.float64(4.801866997725749), np.float64(4.968537306915888), np.float64(4.5680496340362895), np.float64(5.484357152445853), np.float64(4.188169972282127)], [np.float64(41.612771439128366), np.float64(45.218937380818524), np.float64(39.741188455570374), np.float64(43.07877583810752), np.float64(37.136208081703124)], [np.float64(20.94513642306685), np.float64(24.10308880335916), np.float64(19.533857825740807), np.float64(21.427131730379998), np.float64(17.075680858972614)]]"
39,40,"[[np.float64(1.3488802413622591), np.float64(1.3405892499339556), np.float64(1.413416506175133), np.float64(1.31262052992687), np.float64(1.278065104658929)], [np.float64(3.453535147046954), np.float64(3.7148680068381412), np.float64(3.787315950114201), np.float64(2.567287974372455), np.float64(3.210825683458604)], [np.float64(5.716415887170938), np.float64(5.4844499354126635), np.float64(5.563255455307253), np.float64(6.299506636500087), np.float64(5.679675542384577)], [np.float64(44.388243606161296), np.float64(44.26358632322879), np.float64(47.09600576525283), np.float64(44.88727280433374), np.float64(38.17013820382531)], [np.float64(25.307412821174275), np.float64(26.615693259971444), np.float64(23.329964883415812), np.float64(27.287373888886304), np.float64(23.96195945333396)]]","[[np.float64(1.2394236461848487), np.float64(1.2564868074687134), np.float64(1.319854728224692), np.float64(1.1116372588438834), np.float64(1.1941819147596098)], [np.float64(3.261118356893496), np.float64(3.700393542622214), np.float64(3.418603140569795), np.float64(2.349146896750355), np.float64(3.0341102929046375)], [np.float64(4.956076843703355), np.float64(4.75141123313682), np.float64(4.893805447127853), np.float64(5.635548239407764), np.float64(4.541801359922829)], [np.float64(40.9879210137289), np.float64(41.716470757447695), np.float64(42.15317652886304), np.float64(42.959091998302505), np.float64(34.34259749957944)], [np.float64(21.27979807091761), np.float64(21.967103824224985), np.float64(19.574383589417536), np.float64(23.305749278099817), np.float64(20.556411865305414)]]","[[np.float64(1.2894526247969806), np.float64(1.2874599683453083), np.float64(1.3414455121330717), np.float64(1.2498537963249232), np.float64(1.2370196715251145)], [np.float64(3.0008513095873637), np.float64(3.2638368646598255), np.float64(3.16711179030408), np.float64(2.2542454083890697), np.float64(2.961780540028085)], [np.float64(4.739934669407616), np.float64(4.458546001503614), np.float64(4.642899508868959), np.float64(5.435591769652793), np.float64(4.5122726681127645)], [np.float64(41.725592100623835), np.float64(40.787764113035955), np.float64(42.665265961697415), np.float64(44.94319690994535), np.float64(37.28066265195571)], [np.float64(20.767694379395397), np.float64(20.60059579023822), np.float64(19.75292213126039), np.float64(23.23351040929526), np.float64(19.77776916239998)]]"
40,41,"[[np.float64(1.485821013780311), np.float64(1.4973341078760498), np.float64(1.5247456566671587), np.float64(1.5877009371972288), np.float64(1.297026283797836)], [np.float64(3.6084123680495996), np.float64(3.9083717030790517), np.float64(3.735467320431289), np.float64(3.3008812333977833), np.float64(3.148686249447203)], [np.float64(6.081500721661316), np.float64(6.1645954859416765), np.float64(6.527118330211341), np.float64(5.913135212329111), np.float64(5.322155861626438)], [np.float64(46.32609867437978), np.float64(50.11779222780887), np.float64(52.02967102562076), np.float64(41.32989015182155), np.float64(32.85092470371891)], [np.float64(27.11689050354639), np.float64(29.388776475687507), np.float64(27.845267057076715), np.float64(28.109070776692192), np.float64(20.46601064404788)]]","[[np.float64(1.3577829672232693), np.float64(1.351457555830508), np.float64(1.3638519595258034), np.float64(1.4651777204119207), np.float64(1.2522124840336273)], [np.float64(3.3381998596329026), np.float64(3.616126259898257), np.float64(3.4987176340197146), np.float64(3.0631713082707743), np.float64(2.820330191025806)], [np.float64(5.0094362556316545), np.float64(5.058856624115685), np.float64(5.387957235745592), np.float64(4.679765070411257), np.float64(4.581779010304811)], [np.float64(41.84230186577409), np.float64(44.12768005741661), np.float64(48.08714958879818), np.float64(35.61475549201999), np.float64(31.482645527000535)], [np.float64(22.662239902743003), np.float64(24.357653097047507), np.float64(24.627814563856756), np.float64(21.4406520561225), np.float64(17.014108112761846)]]","[[np.float64(1.4056293803597526), np.float64(1.4113061004458323), np.float64(1.4288159749115612), np.float64(1.5073394762029737), np.float64(1.2554917355909025)], [np.float64(3.1029520348979056), np.float64(3.4560240871697863), np.float64(3.065940024219681), np.float64(2.888233980820645), np.float64(2.738318769243503)], [np.float64(4.6777651226277275), np.float64(4.522689097917887), np.float64(5.239781726661847), np.float64(4.538025728378043), np.float64(4.0612445528353796)], [np.float64(40.28043782401162), np.float64(40.426260317197865), np.float64(47.38564216657515), np.float64(35.00996948527152), np.float64(31.30744984644067)], [np.float64(21.204339452092476), np.float64(21.459433595404885), np.float64(24.221601472242696), np.float64(20.206789463445556), np.float64(15.911973212173782)]]"
41,42,"[[np.float64(1.3783244479107648), np.float64(1.4232611434008897), np.float64(1.3539164715040277), np.float64(1.3853709136421983), np.float64(1.3419498099742553)], [np.float64(3.811507933088765), np.float64(4.084212496348901), np.float64(3.9295997816832884), np.float64(2.929475880618855), np.float64(3.8457001168675284)], [np.float64(6.029016018680661), np.float64(5.704706018135101), np.float64(6.146465629530896), np.float64(6.7956575627755225), np.float64(5.629979254424217)], [np.float64(44.79178087456677), np.float64(44.89316626225593), np.float64(48.884295985696), np.float64(45.48002224961214), np.float64(36.668048665919684)], [np.float64(26.530756591367084), np.float64(27.726368199614374), np.float64(28.474841229552684), np.float64(25.732328101328655), np.float64(21.800607599186744)]]","[[np.float64(1.330074716340407), np.float64(1.3550138333642208), np.float64(1.3074681063097242), np.float64(1.2557800702649364), np.float64(1.3857626090300277)], [np.float64(3.3425462875978145), np.float64(3.617080574734465), np.float64(3.400254661368503), np.float64(2.503049709050451), np.float64(3.429256015523347)], [np.float64(4.842595927907801), np.float64(4.4088584599672), np.float64(5.043278347331221), np.float64(5.3692930460844455), np.float64(4.679700740210358)], [np.float64(39.79173693758407), np.float64(39.07834583622062), np.float64(43.56163289573397), np.float64(40.99962403309278), np.float64(33.12438759869788)], [np.float64(21.157028584879626), np.float64(22.053377024785306), np.float64(22.68438962785531), np.float64(20.557136058228643), np.float64(17.50316640831929)]]","[[np.float64(1.4458975997439383), np.float64(1.5168591868854813), np.float64(1.4729093774872228), np.float64(1.2699024587525798), np.float64(1.4311482608022625)], [np.float64(3.2948102662496033), np.float64(3.5570531549759536), np.float64(3.4673483377962513), np.float64(2.3670620664437667), np.float64(3.2686455514462214)], [np.float64(4.734930477562636), np.float64(4.3550813527652235), np.float64(4.698428350762752), np.float64(5.5231225814835945), np.float64(4.63057981798862)], [np.float64(39.36517382925618), np.float64(41.69732505452839), np.float64(40.90381942088438), np.float64(41.281193559801245), np.float64(30.8180012163061)], [np.float64(20.881436824078538), np.float64(22.775240484557063), np.float64(21.200568788268917), np.float64(20.682178408732263), np.float64(17.297452539628868)]]"
42,43,"[[np.float64(1.3704380301577406), np.float64(1.407967207730222), np.float64(1.391887927184758), np.float64(1.3412898114274077), np.float64(1.3017778534843298)], [np.float64(3.7592288328898795), np.float64(3.99853122601067), np.float64(4.04801585117394), np.float64(3.3329109745953196), np.float64(3.2105558456689676)], [np.float64(5.677250424744803), np.float64(5.6635156202082975), np.float64(5.803645599735572), np.float64(5.6594465391818725), np.float64(5.513704733223696)], [np.float64(43.642181393348345), np.float64(45.67572260901548), np.float64(47.16222671295449), np.float64(40.61625171836229), np.float64(36.69449386913303)], [np.float64(26.07311615356364), np.float64(29.925734841600036), np.float64(25.537784493358043), np.float64(21.763833914178125), np.float64(23.747519388570357)]]","[[np.float64(1.2843288405125117), np.float64(1.2988803824238895), np.float64(1.334570521294037), np.float64(1.2770338453061223), np.float64(1.1860949957956604)], [np.float64(3.3887744381771348), np.float64(3.66910073070721), np.float64(3.6545338794005944), np.float64(3.0321704168926473), np.float64(2.735527972238836)], [np.float64(4.913255564728709), np.float64(5.1007794015691115), np.float64(5.013492153325813), np.float64(4.718465732367138), np.float64(4.615679902010681)], [np.float64(41.320673269753634), np.float64(42.98574641993267), np.float64(47.05359875911924), np.float64(36.93114807889233), np.float64(31.534532769140117)], [np.float64(22.33509753424673), np.float64(24.946182862141473), np.float64(23.672703251228807), np.float64(18.392144072040015), np.float64(18.650900534510306)]]","[[np.float64(1.6233722828546036), np.float64(1.420026757166973), np.float64(1.410241901800369), np.float64(1.3382938350434506), np.float64(2.28377565288068)], [np.float64(3.4359670245048517), np.float64(3.591498436352199), np.float64(3.188471671557602), np.float64(3.183907081912674), np.float64(3.742894312612764)], [np.float64(5.038016490646891), np.float64(4.661357953182115), np.float64(4.903084820832617), np.float64(4.729913649068727), np.float64(5.938021294311578)], [np.float64(40.38216877641638), np.float64(40.3345816294281), np.float64(42.30968199477269), np.float64(36.87007677521007), np.float64(40.08950491716587)], [np.float64(22.2853991890273), np.float64(23.285818218271842), np.float64(22.39298725864963), np.float64(17.997031480380887), np.float64(23.62467111922861)]]"
43,44,"[[np.float64(1.4608936087044953), np.float64(1.3451642536314303), np.float64(1.5228213459738624), np.float64(1.4771530966598276), np.float64(1.5083825312616392)], [np.float64(3.642210552980808), np.float64(3.4766380191258768), np.float64(4.035231363505143), np.float64(3.195942179147516), np.float64(3.634179643428411)], [np.float64(6.207578090323949), np.float64(6.4094737109699045), np.float64(6.333917340428588), np.float64(6.440393268222043), np.float64(5.488078326330865)], [np.float64(47.02794498500971), np.float64(57.117764132593656), np.float64(45.27914829162589), np.float64(44.86623302325892), np.float64(34.082057579876235)], [np.float64(27.89377224936218), np.float64(34.244183488028405), np.float64(24.603522237406253), np.float64(27.715044570297184), np.float64(22.12363305720749)]]","[[np.float64(1.3672733780521846), np.float64(1.2528364222584518), np.float64(1.4872793782369793), np.float64(1.2782458638920768), np.float64(1.412747049160161)], [np.float64(3.293508082142012), np.float64(3.3629751846239535), np.float64(3.6127769439437594), np.float64(2.8033398255167263), np.float64(3.103721732691022)], [np.float64(5.069195232147208), np.float64(5.2359050761743635), np.float64(4.85114417228355), np.float64(5.6338812580412165), np.float64(4.598169813957687)], [np.float64(43.442953138814524), np.float64(53.97835602669756), np.float64(40.66840988698303), np.float64(43.71118553514068), np.float64(27.93869040524884)], [np.float64(23.823391482455413), np.float64(29.304904175823296), np.float64(22.9595310577743), np.float64(22.269209801438844), np.float64(16.876925406009132)]]","[[np.float64(1.4162676150200355), np.float64(1.3112665865893571), np.float64(1.535437202997615), np.float64(1.4204589482663543), np.float64(1.3722759602585475)], [np.float64(3.276176602532315), np.float64(3.4406161695863533), np.float64(3.6151357541454674), np.float64(2.8363658053747542), np.float64(2.859211581400956)], [np.float64(4.898799698836668), np.float64(4.999871831510482), np.float64(4.858575597362997), np.float64(5.392836985307735), np.float64(4.326274330785924)], [np.float64(42.57498922255676), np.float64(51.5427914836081), np.float64(41.28053272103464), np.float64(42.054179360452665), np.float64(28.935873999882872)], [np.float64(22.393104774078424), np.float64(27.081920836416714), np.float64(21.78586970333289), np.float64(20.959538450027434), np.float64(16.52063315377555)]]"
44,45,"[[np.float64(1.4880819638192508), np.float64(1.643738705645116), np.float64(1.6755791019880313), np.float64(1.1880437426912227), np.float64(1.1894630309441112)], [np.float64(3.4638565575977305), np.float64(3.991498825711616), np.float64(4.028440423556031), np.float64(2.3241709083144504), np.float64(2.5418937726810915)], [np.float64(5.799428799669751), np.float64(5.664129142326764), np.float64(6.411766654683389), np.float64(5.780212761430469), np.float64(5.033163582549998)], [np.float64(46.00754879098277), np.float64(49.33773452040473), np.float64(51.9613212711581), np.float64(42.92948982934757), np.float64(32.75951533350709)], [np.float64(26.22670029067222), np.float64(27.895545135584317), np.float64(28.130246310275286), np.float64(25.109576305921834), np.float64(21.480300110553827)]]","[[np.float64(1.415177963293417), np.float64(1.5672699836581387), np.float64(1.5660522268311299), np.float64(1.1172164956691655), np.float64(1.188768287277931)], [np.float64(3.1320540503875494), np.float64(3.7493539705134413), np.float64(3.595049189244073), np.float64(1.893305203530763), np.float64(2.250748041566328)], [np.float64(4.9015603542126325), np.float64(5.073999240539749), np.float64(5.248419627286092), np.float64(4.661196492251547), np.float64(4.316604070377069)], [np.float64(43.76625206199567), np.float64(48.99186270756035), np.float64(49.095002402884504), np.float64(38.308778732563404), np.float64(30.359927680512705)], [np.float64(22.41011719302013), np.float64(25.479747717395128), np.float64(23.99412346561128), np.float64(19.790259869728366), np.float64(16.941826342424818)]]","[[np.float64(1.4961965951972538), np.float64(1.638682330974488), np.float64(1.6875585893074754), np.float64(1.1916029739320713), np.float64(1.220926238625828)], [np.float64(3.2595440083896303), np.float64(3.4438565689458245), np.float64(4.1927315727289285), np.float64(1.9934772047735827), np.float64(2.2712501536579315)], [np.float64(4.7836955964570445), np.float64(4.908377967709385), np.float64(5.2341571592800635), np.float64(4.3162923015526955), np.float64(4.322287198453986)], [np.float64(44.23091732961383), np.float64(47.372604365016876), np.float64(51.49670771854037), np.float64(37.8307874895397), np.float64(32.17680386303943)], [np.float64(22.483310016727078), np.float64(23.56713748194324), np.float64(26.56511985120629), np.float64(18.723840277651767), np.float64(17.092322432896164)]]"
45,46,"[[np.float64(1.4238162169148503), np.float64(1.5451878037148332), np.float64(1.4005271615103225), np.float64(1.3614594664650614), np.float64(1.320634946650809)], [np.float64(3.5386405145929425), np.float64(3.738224341710201), np.float64(3.7625882841139284), np.float64(3.024760524230169), np.float64(3.3856304737659673)], [np.float64(6.032152440467775), np.float64(6.287674015802448), np.float64(5.451743759620841), np.float64(6.7805705112703984), np.float64(5.537457457907094)], [np.float64(44.644388067645025), np.float64(48.84675546866131), np.float64(39.9134757053895), np.float64(49.953849142561495), np.float64(37.41498343092913)], [np.float64(27.147993807605978), np.float64(30.88708678494888), np.float64(23.230057858543738), np.float64(29.302257331376552), np.float64(23.551262252208776)]]","[[np.float64(1.3064124149892562), np.float64(1.3600629779944122), np.float64(1.3008346720666188), np.float64(1.307524889291044), np.float64(1.2211087925302235)], [np.float64(3.0904371699164788), np.float64(3.36963695592419), np.float64(3.2860995746644495), np.float64(2.5078858551844454), np.float64(2.899310618320186)], [np.float64(5.060165061304722), np.float64(5.070057558296331), np.float64(4.87171246326625), np.float64(5.412184094237478), np.float64(4.911203028743638)], [np.float64(41.62157748591504), np.float64(47.40902719066327), np.float64(36.34427026886729), np.float64(46.15804998317728), np.float64(32.838542917373076)], [np.float64(22.280053509451573), np.float64(25.756744281905043), np.float64(19.537463681422157), np.float64(23.673337002835694), np.float64(18.18935711015327)]]","[[np.float64(1.3798720511960954), np.float64(1.373598726461599), np.float64(1.40024278591723), np.float64(1.4238864986058406), np.float64(1.30231899361555)], [np.float64(3.059244295362203), np.float64(3.340597153522288), np.float64(3.259212455350384), np.float64(2.5190749513683945), np.float64(2.811013141706498)], [np.float64(4.795627033176008), np.float64(4.666547620638702), np.float64(4.564282196019796), np.float64(4.9808938745222), np.float64(5.1350629476047835)], [np.float64(39.82935888201868), np.float64(43.98965044434806), np.float64(34.95888305324825), np.float64(43.092936197095895), np.float64(35.787448301084595)], [np.float64(21.40210308042663), np.float64(24.28643803310668), np.float64(19.565288011563826), np.float64(21.497288861337548), np.float64(18.90712505542691)]]"
46,47,"[[np.float64(1.4637149445520785), np.float64(1.5856175388979672), np.float64(1.3883976627718997), np.float64(1.5318054955063638), np.float64(1.2952891363392565)], [np.float64(3.6560624485680955), np.float64(4.086162760663701), np.float64(3.7743059182617147), np.float64(2.8953679237926515), np.float64(3.40737804862341)], [np.float64(5.98725459171791), np.float64(5.693233267623382), np.float64(5.897713784352401), np.float64(6.523062668906832), np.float64(6.029680716732717)], [np.float64(45.50858769880322), np.float64(49.00982615618141), np.float64(46.929257128769414), np.float64(44.60897054022431), np.float64(37.66815125704293)], [np.float64(27.00524389124356), np.float64(29.6689713524882), np.float64(26.250705642298026), np.float64(28.372689799593587), np.float64(21.792572754470942)]]","[[np.float64(1.3590955739925958), np.float64(1.4707417256832378), np.float64(1.2942018585812123), np.float64(1.4122990102604276), np.float64(1.2090296529260687)], [np.float64(3.3777321168513788), np.float64(3.855399111882124), np.float64(3.3223485976053833), np.float64(2.8446713641210333), np.float64(3.1199674741801076)], [np.float64(4.933421521163176), np.float64(4.590091208183736), np.float64(4.9863007743605605), np.float64(5.0376557479584605), np.float64(5.266143840270957)], [np.float64(39.00216238377475), np.float64(39.37908232308829), np.float64(44.42861306095209), np.float64(36.82172623921169), np.float64(30.62956664838974)], [np.float64(20.387309203311414), np.float64(20.9326991385005), np.float64(22.298740081719508), np.float64(20.069370886060085), np.float64(16.31845349717484)]]","[[np.float64(1.4035974882050835), np.float64(1.4631215151360577), np.float64(1.3743649987869568), np.float64(1.4932891977565634), np.float64(1.2512168639003793)], [np.float64(3.1055286587046353), np.float64(3.4341858355025017), np.float64(3.107644805206369), np.float64(2.700247825694796), np.float64(2.9175176197638115)], [np.float64(4.83010693894716), np.float64(4.480005153156953), np.float64(4.908881987212645), np.float64(4.760456022345791), np.float64(5.29346770136761)], [np.float64(39.322269407899206), np.float64(41.041408834256266), np.float64(42.44995899873365), np.float64(37.213732816742244), np.float64(33.0116993620213)], [np.float64(20.602764320913497), np.float64(22.15004670819406), np.float64(21.12104621503589), np.float64(20.03501857133105), np.float64(17.5513604093871)]]"
47,48,"[[np.float64(1.3089422722741122), np.float64(1.3723608790946749), np.float64(1.3887375262157997), np.float64(1.1147915166542242), np.float64(1.2663155843638247)], [np.float64(3.4088121153612354), np.float64(3.5929759729247546), np.float64(3.6057242398216403), np.float64(3.0712404136040403), np.float64(3.142042483704874)], [np.float64(5.791985087706711), np.float64(6.176580602707542), np.float64(6.002137068044977), np.float64(5.891590163817748), np.float64(4.722092435288569)], [np.float64(45.94500012881982), np.float64(53.96095632714399), np.float64(44.31894850434235), np.float64(45.57140162177655), np.float64(31.91638456747955)], [np.float64(27.567736349423672), np.float64(29.963688101128803), np.float64(30.346212578739078), np.float64(26.655354330168734), np.float64(19.94126727490624)]]","[[np.float64(1.228393200778404), np.float64(1.3540313518320475), np.float64(1.255306465975946), np.float64(1.017806902636373), np.float64(1.1497423526950705)], [np.float64(2.987339043719769), np.float64(3.2120799708222716), np.float64(3.3080038311769653), np.float64(2.383139827526156), np.float64(2.683791875499423)], [np.float64(5.0620295579073495), np.float64(5.76195144389811), np.float64(4.97817037125023), np.float64(5.072234828437682), np.float64(3.7811027236663874)], [np.float64(41.91069487067774), np.float64(52.22157201081581), np.float64(39.2076551120977), np.float64(38.61037502704841), np.float64(25.981229390438465)], [np.float64(23.49206794564495), np.float64(28.91869076807702), np.float64(22.923524525841298), np.float64(21.06399842403314), np.float64(14.770801510872532)]]","[[np.float64(1.2925424021056422), np.float64(1.4942452020735733), np.float64(1.2438657081850049), np.float64(1.0960986986162629), np.float64(1.146587246147882)], [np.float64(3.0238632790711395), np.float64(3.355734351885144), np.float64(3.200400361542886), np.float64(2.2470186565215564), np.float64(2.8363276806117788)], [np.float64(4.893335717672397), np.float64(5.538406379371867), np.float64(5.156457649703805), np.float64(4.428168663141793), np.float64(3.7240499186785643)], [np.float64(41.6118367802235), np.float64(51.30843310284989), np.float64(41.301858212501074), np.float64(34.25082271618989), np.float64(28.214335103693735)], [np.float64(22.427876766209394), np.float64(27.270091268601877), np.float64(23.587797792952607), np.float64(17.45847923678611), np.float64(15.071919032955666)]]"
48,49,"[[np.float64(1.4598440355423352), np.float64(1.5977927811899686), np.float64(1.4233826965017555), np.float64(1.439468025375422), np.float64(1.264779406187857)], [np.float64(3.525832698112936), np.float64(3.8663138290472734), np.float64(3.308197789841911), np.float64(3.327320429638241), np.float64(3.449676813178996)], [np.float64(5.808622791734897), np.float64(5.812939363043495), np.float64(5.919516293586324), np.float64(5.8971973610924415), np.float64(5.489518442087207)], [np.float64(43.77795890337141), np.float64(47.84379963586522), np.float64(42.76872131284956), np.float64(45.53138728178046), np.float64(35.07770130362073)], [np.float64(25.056375510850938), np.float64(27.47155171646131), np.float64(25.464029435042043), np.float64(22.539968890433858), np.float64(21.65268006426664)]]","[[np.float64(1.3605232122326887), np.float64(1.433112361334659), np.float64(1.4034579707287262), np.float64(1.3167682827906904), np.float64(1.1659841206032302)], [np.float64(3.218025375998942), np.float64(3.449042221622571), np.float64(3.1651674607139246), np.float64(2.7801102989514748), np.float64(3.272143875073619)], [np.float64(4.897188301600457), np.float64(4.810779554657565), np.float64(5.375015654427081), np.float64(4.826909698556462), np.float64(4.104017123120005)], [np.float64(40.51143262386619), np.float64(42.65680599527231), np.float64(43.01097551168197), np.float64(40.7191517607112), np.float64(29.84451307946406)], [np.float64(22.068974384624603), np.float64(24.661987785076246), np.float64(23.85410826518985), np.float64(17.749669367061315), np.float64(16.519467739639456)]]","[[np.float64(1.4012647157592295), np.float64(1.4640375985910081), np.float64(1.3959766780469312), np.float64(1.4156088957778026), np.float64(1.2707037548063411)], [np.float64(3.2415557945428186), np.float64(3.55325500466503), np.float64(3.2497876944497843), np.float64(2.796833196890133), np.float64(3.0143315478493387)], [np.float64(4.672502391752112), np.float64(4.79693740259448), np.float64(4.730945508644444), np.float64(4.825374108948903), np.float64(4.139813570488759)], [np.float64(39.685670618086874), np.float64(42.86178547097451), np.float64(40.22316843192831), np.float64(40.70391016305066), np.float64(30.337904927541707)], [np.float64(20.84311646481921), np.float64(23.65861280985728), np.float64(21.867145314509116), np.float64(16.49742353051365), np.float64(16.61638970500122)]]"
