,seed,regression,xgboost,cnn
36,37,"[[np.float64(1.2436660449525756), np.float64(1.2416128477445216), np.float64(1.1647629204826293), np.float64(1.486109754079784), np.float64(1.1157263995293512)], [np.float64(3.4355032613685133), np.float64(3.767806361151672), np.float64(3.664097040482386), np.float64(3.33193297074437), np.float64(2.562149545838831)], [np.float64(5.499057644357517), np.float64(6.016165433063834), np.float64(5.641143961408554), np.float64(5.08108456262929), np.float64(4.817428108979267)], [np.float64(45.1452679692729), np.float64(57.486535269974155), np.float64(43.41077346975848), np.float64(38.27233487580331), np.float64(30.61569879189521)], [np.float64(27.27854203854361), np.float64(33.80583856576307), np.float64(25.30276991226628), np.float64(24.917375372846564), np.float64(20.69881088417783)]]","[[np.float64(1.1595405743887592), np.float64(1.2083690890770218), np.float64(1.0878142300036184), np.float64(1.346515386911036), np.float64(0.9985513566210458)], [np.float64(3.09852418448087), np.float64(3.5034361448846774), np.float64(3.1930751773194), np.float64(2.9229659787061166), np.float64(2.4058692793409215)], [np.float64(5.013531895835596), np.float64(5.410485840736582), np.float64(5.145727659526749), np.float64(4.632536533033828), np.float64(4.519620284408767)], [np.float64(42.21786922865246), np.float64(51.038518750129874), np.float64(42.87484223643403), np.float64(37.45091760855044), np.float64(29.066761412299808)], [np.float64(22.178589694046995), np.float64(25.081871595192233), np.float64(24.193977101826544), np.float64(18.32267347150199), np.float64(17.153624161955676)]]","[[np.float64(1.2257192855708294), np.float64(1.2649430242696984), np.float64(1.209909382119766), np.float64(1.3506966407512577), np.float64(1.0633776537791053)], [np.float64(3.0405021394027756), np.float64(3.3476278762070186), np.float64(3.207475930568274), np.float64(2.6211515906055354), np.float64(2.641180956525142)], [np.float64(4.9193460115129835), np.float64(5.354000156850701), np.float64(5.00670716554329), np.float64(4.423653634717349), np.float64(4.535214621285692)], [np.float64(44.82777980437005), np.float64(55.25017015469433), np.float64(45.06642190222868), np.float64(39.16417423978211), np.float64(29.805461299886677)], [np.float64(22.706706623086315), np.float64(26.001122464168336), np.float64(24.675544822462008), np.float64(18.726127321425945), np.float64(17.09583460245197)]]"
37,38,"[[np.float64(1.2747879772108945), np.float64(1.1947018658131956), np.float64(1.3277512681491583), np.float64(1.1633381506190141), np.float64(1.4211358787332693)], [np.float64(3.2276757855570315), np.float64(3.370341992999211), np.float64(3.3212547575338323), np.float64(2.7081271036435437), np.float64(3.31819735675558)], [np.float64(5.185581498718725), np.float64(5.1828457570905915), np.float64(5.494181828106207), np.float64(5.48246426984652), np.float64(4.429855267687732)], [np.float64(40.53010083361049), np.float64(45.16737607626271), np.float64(44.61977375671161), np.float64(38.03092955798157), np.float64(27.042261420170384)], [np.float64(24.35624407266115), np.float64(28.016897198479956), np.float64(23.963203327082017), np.float64(22.924647576629106), np.float64(19.317642245215527)]]","[[np.float64(1.2181257879143472), np.float64(1.156293736347461), np.float64(1.279331655339768), np.float64(1.0391249963183646), np.float64(1.3789682227594913)], [np.float64(2.869995121090986), np.float64(3.210578821082267), np.float64(2.861189629002124), np.float64(2.0961262686122195), np.float64(2.931916870786605)], [np.float64(4.345997385196084), np.float64(4.374751351748746), np.float64(4.650904750933638), np.float64(4.444288637391911), np.float64(3.7511359680514293)], [np.float64(35.87434647932148), np.float64(39.93969847533953), np.float64(40.18186910961281), np.float64(31.84000639113128), np.float64(24.877191359674903)], [np.float64(19.53047748816456), np.float64(22.151161636169007), np.float64(21.702550610424016), np.float64(16.292230406245675), np.float64(14.05646956420616)]]","[[np.float64(1.2693984185924447), np.float64(1.2359442170807022), np.float64(1.2797615009443821), np.float64(1.0721456362810926), np.float64(1.4656012020923113)], [np.float64(2.8050741039245866), np.float64(2.9883102695875894), np.float64(2.554058103355225), np.float64(2.5007403852859795), np.float64(3.0735854493906425)], [np.float64(4.202967792847308), np.float64(4.199259747394293), np.float64(4.538770882432758), np.float64(4.3000358776342615), np.float64(3.6175747451701312)], [np.float64(35.50125850376114), np.float64(38.035005258942675), np.float64(41.012724279816155), np.float64(32.47558480252408), np.float64(24.525532191243194)], [np.float64(18.82241631397809), np.float64(20.86288042987012), np.float64(21.53258632599442), np.float64(16.089908576975695), np.float64(13.058515744094596)]]"
38,39,"[[np.float64(1.4436908318113488), np.float64(1.5693500634086501), np.float64(1.4142427826349804), np.float64(1.2708241729684497), np.float64(1.4398699514277147)], [np.float64(3.300510127467234), np.float64(3.5647531760462434), np.float64(3.4895303539201663), np.float64(2.7677646359071613), np.float64(3.0276868554225596)], [np.float64(5.896442785989099), np.float64(5.755984377056231), np.float64(6.15996105953725), np.float64(6.953178902649588), np.float64(4.505292348312845)], [np.float64(43.37072390687517), np.float64(45.20151505918839), np.float64(47.26857788308667), np.float64(48.83559282963294), np.float64(25.71785932236053)], [np.float64(26.24686752886018), np.float64(26.48019253143363), np.float64(27.12086420929108), np.float64(30.473887618323086), np.float64(19.678705297687504)]]","[[np.float64(1.3539186110131427), np.float64(1.504545921818389), np.float64(1.2826006799612861), np.float64(1.197411879751688), np.float64(1.3567140567769753)], [np.float64(2.9519686602131756), np.float64(3.2237117421585895), np.float64(3.1340135207901083), np.float64(2.2947817003059403), np.float64(2.7646957376166164)], [np.float64(4.867567500034827), np.float64(5.060563801469024), np.float64(5.382671546273282), np.float64(5.0233737301246935), np.float64(3.39625213237071)], [np.float64(40.01870452293498), np.float64(44.86412448080183), np.float64(44.70830997523308), np.float64(37.144291978436904), np.float64(24.39265927021495)], [np.float64(21.099115794223277), np.float64(23.66877832854527), np.float64(22.195806750352006), np.float64(20.187728108785354), np.float64(15.43203916447692)]]","[[np.float64(1.397485048368593), np.float64(1.5437184206982502), np.float64(1.3523616137785641), np.float64(1.2432051717047279), np.float64(1.3681332215444018)], [np.float64(2.8128982279296877), np.float64(3.05091415767496), np.float64(2.8829218675124757), np.float64(2.4293281048393283), np.float64(2.6551924479629463)], [np.float64(4.688994615442539), np.float64(4.925520731653491), np.float64(4.969442917586921), np.float64(5.015798104354581), np.float64(3.4262292779731958)], [np.float64(39.18705451685306), np.float64(44.80498616414213), np.float64(42.65248530361232), np.float64(37.60514776617051), np.float64(22.868693415631363)], [np.float64(20.579367690574415), np.float64(23.07640659707419), np.float64(21.90380925583947), np.float64(19.74113817453801), np.float64(14.444598377359927)]]"
39,40,"[[np.float64(1.3146777547984692), np.float64(1.3512374682147028), np.float64(1.2903517090186756), np.float64(1.4390306253797167), np.float64(1.1886420687727366)], [np.float64(3.10568294005546), np.float64(3.1632729953742684), np.float64(3.2687755250465393), np.float64(2.590236958567023), np.float64(3.160867105789309)], [np.float64(5.488694011728847), np.float64(5.355997729086454), np.float64(6.0251785250046925), np.float64(5.1912036334106535), np.float64(4.9758951851142506)], [np.float64(44.3282199371236), np.float64(46.66159443933325), np.float64(53.46188241556767), np.float64(32.57006788780456), np.float64(31.902850950503847)], [np.float64(25.092382773842445), np.float64(28.539635380460094), np.float64(27.40154895589169), np.float64(21.12664427004913), np.float64(18.678180048811406)]]","[[np.float64(1.2191822640638346), np.float64(1.22374445468565), np.float64(1.191974478040614), np.float64(1.3171139923903172), np.float64(1.1691090679863223)], [np.float64(2.749819658612228), np.float64(2.7353346884555263), np.float64(3.042826984867037), np.float64(2.1983314014011714), np.float64(2.6922685155670285)], [np.float64(4.762272786375215), np.float64(4.83106139274096), np.float64(5.062990172084928), np.float64(4.397661167800375), np.float64(4.460602658274606)], [np.float64(39.87595232973193), np.float64(41.847344321860376), np.float64(46.87838903150136), np.float64(30.45566058122721), np.float64(31.05483559659123)], [np.float64(20.648605691157602), np.float64(23.05926717562038), np.float64(22.817294420170786), np.float64(16.940885993262263), np.float64(15.982896513447384)]]","[[np.float64(1.2802970219523664), np.float64(1.3013675630572703), np.float64(1.2291531083783844), np.float64(1.475274167639955), np.float64(1.1485461283720904)], [np.float64(2.744928974156048), np.float64(2.7210003318288143), np.float64(2.9299324974548107), np.float64(2.718165312054092), np.float64(2.4779580633900267)], [np.float64(4.619921099768951), np.float64(4.67150452703578), np.float64(4.83554936985245), np.float64(4.249211737421758), np.float64(4.497348601566391)], [np.float64(38.33295179454174), np.float64(39.326007021722255), np.float64(45.36534516024247), np.float64(29.90841904549894), np.float64(30.15565922528615)], [np.float64(20.30821870862585), np.float64(22.95930211308104), np.float64(22.050715350692276), np.float64(17.322790180117423), np.float64(15.469903662372797)]]"
40,41,"[[np.float64(1.2677561354978018), np.float64(1.3493374421478956), np.float64(1.3327390409747435), np.float64(1.1692833291962486), np.float64(1.1057613957709873)], [np.float64(3.0873458329920567), np.float64(3.0383780368921216), np.float64(3.51488897505266), np.float64(2.7465483959068338), np.float64(2.6716556492687182)], [np.float64(5.625528823497454), np.float64(5.6023069441054165), np.float64(5.919889212377239), np.float64(5.922503502849037), np.float64(4.951341062378121)], [np.float64(43.131523028383874), np.float64(48.17176740057008), np.float64(45.012849529190255), np.float64(39.592729423536454), np.float64(34.20246733572234)], [np.float64(26.049214646955672), np.float64(30.04148678311359), np.float64(25.549104580585087), np.float64(25.02149702019903), np.float64(20.93541083494755)]]","[[np.float64(1.1889441066152517), np.float64(1.2150586159887495), np.float64(1.3071090146357474), np.float64(1.039417257043779), np.float64(1.0579051272059268)], [np.float64(2.936169098947996), np.float64(2.872226652465087), np.float64(3.398057703596711), np.float64(2.1862661238985956), np.float64(2.7351322698789575)], [np.float64(4.556499123106669), np.float64(4.5138698695381025), np.float64(4.964745826176882), np.float64(4.024810079016164), np.float64(4.3260652625882585)], [np.float64(36.869429765062456), np.float64(41.651129866362616), np.float64(38.483278862072346), np.float64(31.037354291800312), np.float64(30.45151864917205)], [np.float64(19.16326622998842), np.float64(21.858182494669347), np.float64(20.022583270321604), np.float64(16.343152164218147), np.float64(15.217920966305323)]]","[[np.float64(1.2352874888937067), np.float64(1.3429726129176527), np.float64(1.3240026895352524), np.float64(1.06726823882538), np.float64(1.0333377944469726)], [np.float64(2.891609986672691), np.float64(3.009903832317559), np.float64(3.18179290377939), np.float64(2.1265057435730035), np.float64(2.7294974617987733)], [np.float64(4.465533816473975), np.float64(4.383469131980706), np.float64(4.708622347362861), np.float64(4.209264525808787), np.float64(4.381746493293731)], [np.float64(38.15831239855005), np.float64(42.76467641924187), np.float64(38.89966490927061), np.float64(33.88109669092002), np.float64(32.591245792970426)], [np.float64(19.38304586374114), np.float64(22.339938456264274), np.float64(19.852682879640003), np.float64(16.39856173677559), np.float64(15.794216261791028)]]"
41,42,"[[np.float64(1.348630006234426), np.float64(1.4736969381821927), np.float64(1.376739610247277), np.float64(1.318644365251206), np.float64(1.093887172959328)], [np.float64(3.4718715394287156), np.float64(3.718189778149029), np.float64(4.102895470996743), np.float64(2.675502272858689), np.float64(2.7965200990660732)], [np.float64(5.670397655635046), np.float64(6.100546216626802), np.float64(5.372949043041391), np.float64(5.706984378393129), np.float64(5.22709567906387)], [np.float64(43.36044339047745), np.float64(53.00171397023979), np.float64(38.44272211723894), np.float64(41.81486783471219), np.float64(30.759872218464935)], [np.float64(25.83522661370553), np.float64(31.939128477162686), np.float64(21.407064577199787), np.float64(24.418389307342615), np.float64(20.200244854552967)]]","[[np.float64(1.25478455890981), np.float64(1.3713899460725043), np.float64(1.2652067211923763), np.float64(1.1551800823742118), np.float64(1.123154890945201)], [np.float64(3.318300609087814), np.float64(3.6293976269230095), np.float64(3.9358964067493716), np.float64(2.491692257207527), np.float64(2.5304800619549344)], [np.float64(4.70910613745591), np.float64(5.022985238536109), np.float64(4.619578042275848), np.float64(4.720847089553209), np.float64(4.232679897985713)], [np.float64(40.1726468436944), np.float64(49.141078592178154), np.float64(34.21902555558011), np.float64(40.95516900212302), np.float64(27.428525755620704)], [np.float64(20.639144000919163), np.float64(24.992521687714852), np.float64(17.243798061898694), np.float64(19.926593059503663), np.float64(16.804451290870087)]]","[[np.float64(1.3760046139165552), np.float64(1.4883629604887418), np.float64(1.4157374880455227), np.float64(1.2586063098266558), np.float64(1.230664266438879)], [np.float64(3.2652029090401338), np.float64(3.542790562608668), np.float64(3.6219815357880694), np.float64(2.720791270985835), np.float64(2.7508535755103005)], [np.float64(4.564574670443329), np.float64(4.9666946145757676), np.float64(4.329402491897464), np.float64(4.48633516404221), np.float64(4.208608299249275)], [np.float64(40.93193929372525), np.float64(51.346967421559874), np.float64(35.66089567473825), np.float64(37.60112675749424), np.float64(28.659954363984003)], [np.float64(20.741172411097043), np.float64(25.313993291819532), np.float64(18.908984637751544), np.float64(18.214457065614074), np.float64(16.26528639127217)]]"
42,43,"[[np.float64(1.3493926985909293), np.float64(1.3987025967177553), np.float64(1.3041011445287503), np.float64(1.4582291268072587), np.float64(1.2400797682836555)], [np.float64(3.1945819016710235), np.float64(3.7056765784194265), np.float64(3.1155670230273924), np.float64(2.5784006632110996), np.float64(3.0599517621083185)], [np.float64(5.3917896726698515), np.float64(5.226329406747602), np.float64(5.284589729724255), np.float64(6.248577137232347), np.float64(4.908587323300389)], [np.float64(43.0492376257626), np.float64(47.80246705379506), np.float64(41.26681436638135), np.float64(46.149750952103226), np.float64(35.102533559896905)], [np.float64(25.842970818488254), np.float64(27.590842078902615), np.float64(24.925248156481377), np.float64(29.423921996461242), np.float64(20.69065462897893)]]","[[np.float64(1.2783567398898863), np.float64(1.29337502846814), np.float64(1.2686612799909072), np.float64(1.390076945844169), np.float64(1.1593254765855558)], [np.float64(3.1041315684929622), np.float64(3.5443757123028234), np.float64(3.08786454194475), np.float64(2.519748499002284), np.float64(2.95938662523081)], [np.float64(4.401621643887757), np.float64(4.600410623680213), np.float64(4.491812183586547), np.float64(4.739499001968686), np.float64(3.576699324494011)], [np.float64(37.63167027711385), np.float64(41.60506038548006), np.float64(37.98394987002155), np.float64(39.570552616883035), np.float64(28.273425231466735)], [np.float64(20.297315106247133), np.float64(24.67011200055286), np.float64(19.668058643822775), np.float64(19.59548411857518), np.float64(14.276527677973373)]]","[[np.float64(1.4845546890226275), np.float64(1.923624483022157), np.float64(1.315363880461409), np.float64(1.2760146928103844), np.float64(1.1803988899228097)], [np.float64(3.496760408026599), np.float64(4.723685236537194), np.float64(2.862768729374316), np.float64(2.678811625305588), np.float64(3.024802707345326)], [np.float64(4.381514704599077), np.float64(4.540051147062875), np.float64(4.4322253076342015), np.float64(4.853644017087731), np.float64(3.5379255178453297)], [np.float64(37.927944208822126), np.float64(41.55127146173492), np.float64(38.763561340442806), np.float64(39.14261413807795), np.float64(29.19822535497012)], [np.float64(20.063929957130135), np.float64(23.730962599081554), np.float64(20.541297544037015), np.float64(19.272503529139094), np.float64(13.344201199690835)]]"
43,44,"[[np.float64(1.3103524572672585), np.float64(1.438317558051534), np.float64(1.3271286585540591), np.float64(1.1899910862545906), np.float64(1.2055990141232364)], [np.float64(3.30749001286832), np.float64(3.6826351744704526), np.float64(3.5231926506210964), np.float64(2.4816610904031853), np.float64(3.0701930412810214)], [np.float64(5.713671403873063), np.float64(6.193978371820868), np.float64(5.589129723111263), np.float64(6.068646853854701), np.float64(4.870983733254085)], [np.float64(44.72144430650829), np.float64(53.023314619643735), np.float64(41.29174903098866), np.float64(44.9371343173704), np.float64(37.16165949688837)], [np.float64(26.965723591270383), np.float64(32.414581888388895), np.float64(24.380926846982465), np.float64(28.830730019928676), np.float64(20.48470900309474)]]","[[np.float64(1.2017426939299134), np.float64(1.3441028352020277), np.float64(1.1886162909482128), np.float64(1.0897111216401245), np.float64(1.1155615151935903)], [np.float64(2.934383075608381), np.float64(3.3746143512342623), np.float64(2.9629184950348453), np.float64(2.3984061068449543), np.float64(2.688431415815279)], [np.float64(4.689379365178915), np.float64(4.567574109536686), np.float64(4.799353050812088), np.float64(5.216770996355167), np.float64(4.159622614060596)], [np.float64(38.649709604151454), np.float64(39.35457962438115), np.float64(39.94741949592579), np.float64(41.12100883186587), np.float64(33.071588433275)], [np.float64(21.14907190232331), np.float64(23.377196582746787), np.float64(21.843052867795222), np.float64(21.184521548070123), np.float64(16.462684139298233)]]","[[np.float64(1.2675292134971499), np.float64(1.4460044070248967), np.float64(1.2177094517383635), np.float64(1.122425053264452), np.float64(1.2120013467878687)], [np.float64(2.8338986307263285), np.float64(3.1112197099806114), np.float64(2.908627824025389), np.float64(2.321292181894636), np.float64(2.74365518183578)], [np.float64(4.32661899098974), np.float64(4.366700428978219), np.float64(4.44504609785268), np.float64(4.532087444229069), np.float64(3.883769128770686)], [np.float64(36.07011941380578), np.float64(39.43552198156356), np.float64(35.61727837816105), np.float64(36.85956331718602), np.float64(31.148235218329273)], [np.float64(19.268139323123183), np.float64(21.572676127506153), np.float64(19.46211179340273), np.float64(19.20066894755931), np.float64(15.476241324944494)]]"
44,45,"[[np.float64(1.3013979390463517), np.float64(1.2948448559520382), np.float64(1.2612378361707228), np.float64(1.3021048695132253), np.float64(1.3704175608854967)], [np.float64(3.2243680625798), np.float64(3.2889946883459613), np.float64(3.354103982475072), np.float64(2.9503604522041846), np.float64(3.194197509165316)], [np.float64(5.362521275977233), np.float64(5.161383830711082), np.float64(5.82956119335925), np.float64(5.438826567562293), np.float64(4.763374296572977)], [np.float64(41.38862960280306), np.float64(44.444126013049285), np.float64(48.15836646899398), np.float64(33.176540852541514), np.float64(31.90713573525015)], [np.float64(25.334995362463758), np.float64(31.017026293993368), np.float64(26.386152947717623), np.float64(21.758440151077608), np.float64(16.556611589749206)]]","[[np.float64(1.2212333911952724), np.float64(1.2381738945674332), np.float64(1.172703259854793), np.float64(1.1792834871718019), np.float64(1.3111633665725957)], [np.float64(2.9310971140686424), np.float64(3.093873709795024), np.float64(2.9734644750594232), np.float64(2.620666479110619), np.float64(2.929582155208549)], [np.float64(4.588853300631662), np.float64(4.488745494655737), np.float64(4.8163641933623484), np.float64(4.539230082307334), np.float64(4.410421634354492)], [np.float64(36.84587802955801), np.float64(36.51390547801033), np.float64(43.483697721556766), np.float64(31.263247430229242), np.float64(30.757294108540503)], [np.float64(20.273833966216817), np.float64(23.417712605874218), np.float64(22.032083837025745), np.float64(17.28882440811917), np.float64(14.632389280707981)]]","[[np.float64(1.300946341872279), np.float64(1.2600142576512818), np.float64(1.3046443611680028), np.float64(1.2470929391791852), np.float64(1.4030847923205851)], [np.float64(2.9890117097654882), np.float64(2.946297706373082), np.float64(3.0110576984921096), np.float64(2.8289518586590234), np.float64(3.1702626937727607)], [np.float64(4.762894008382028), np.float64(4.863789687124544), np.float64(4.854312993740729), np.float64(4.607644369371068), np.float64(4.628309446103521)], [np.float64(38.09150502096714), np.float64(39.219651369940244), np.float64(42.94668762674697), np.float64(32.10913569335886), np.float64(33.78639449241474)], [np.float64(20.81430817810577), np.float64(23.261380811291957), np.float64(22.82396505987215), np.float64(17.717197468753803), np.float64(16.274561460654144)]]"
45,46,"[[np.float64(1.3206816026003148), np.float64(1.237671373614425), np.float64(1.4470986737830065), np.float64(1.309377864696345), np.float64(1.2204466413492787)], [np.float64(3.285881991247592), np.float64(3.494922968202318), np.float64(3.5521432649347227), np.float64(2.9894816181867787), np.float64(2.7660882916503224)], [np.float64(5.4833104855575465), np.float64(5.4376549563388785), np.float64(5.551726335628688), np.float64(5.734663944656527), np.float64(5.121645093500555)], [np.float64(40.41736120897411), np.float64(42.5458850435729), np.float64(42.93485069064076), np.float64(40.744512926195426), np.float64(31.168916156833458)], [np.float64(23.443363381306767), np.float64(27.952759982616946), np.float64(22.92210853710415), np.float64(21.88261969845458), np.float64(18.01884933392806)]]","[[np.float64(1.2447663864396161), np.float64(1.1417522130301851), np.float64(1.4055083343081345), np.float64(1.181734759391864), np.float64(1.164323200104316)], [np.float64(2.929040311402247), np.float64(3.3566932233546782), np.float64(3.19159363080978), np.float64(2.343584797430782), np.float64(2.3055306425359436)], [np.float64(4.653134600456609), np.float64(3.9356099617141846), np.float64(5.225971647275251), np.float64(4.717732831112956), np.float64(4.5144328508580704)], [np.float64(35.46621517065099), np.float64(32.203044306339855), np.float64(41.294563186786846), np.float64(34.87145001804454), np.float64(29.32918561223758)], [np.float64(18.862096560705552), np.float64(17.805291715945604), np.float64(21.853714049024806), np.float64(18.421651111147263), np.float64(14.871697983328849)]]","[[np.float64(1.3338717037013654), np.float64(1.200471884333459), np.float64(1.605860965967516), np.float64(1.1486580488335727), np.float64(1.1958935039856171)], [np.float64(2.9694167874880297), np.float64(3.0248114093157636), np.float64(3.602147432182873), np.float64(2.3065993409734276), np.float64(2.2666164853864923)], [np.float64(4.561764147181643), np.float64(4.093557357145742), np.float64(5.031639215956733), np.float64(4.476289377093293), np.float64(4.468019623270184)], [np.float64(38.014282112495174), np.float64(34.75328179276523), np.float64(45.48699125936006), np.float64(37.02211994137747), np.float64(28.33198123378767)], [np.float64(18.73522339813345), np.float64(18.64850207749128), np.float64(21.86428373307008), np.float64(17.00006214814815), np.float64(14.377376376975343)]]"
46,47,"[[np.float64(1.2300822279513395), np.float64(1.3182961304391028), np.float64(1.2148815556383568), np.float64(1.1991892496173169), np.float64(1.1591597879559565)], [np.float64(3.282630658668791), np.float64(3.5149860741292787), np.float64(3.4059903148702624), np.float64(2.901537980789075), np.float64(3.055961291656822)], [np.float64(5.7454156091266775), np.float64(6.039334108328188), np.float64(6.06951969472277), np.float64(5.6839284350979185), np.float64(4.726351423046132)], [np.float64(47.573486585597195), np.float64(56.76974469369055), np.float64(47.584014844320556), np.float64(47.53528047358411), np.float64(31.27402103421346)], [np.float64(27.267239839843594), np.float64(33.25226855572168), np.float64(27.0013253623195), np.float64(24.006519531331495), np.float64(20.80842939960399)]]","[[np.float64(1.1562202920555102), np.float64(1.2857929549577207), np.float64(1.1219303794071196), np.float64(1.1209230658724432), np.float64(1.0585518130385323)], [np.float64(2.961985701974704), np.float64(3.3398785453881965), np.float64(3.178271531130798), np.float64(2.347042590186769), np.float64(2.4903689101629136)], [np.float64(4.787354655496402), np.float64(5.019786401303859), np.float64(4.987963921547752), np.float64(4.730712117924729), np.float64(4.115417856906234)], [np.float64(39.558087549721364), np.float64(43.679610189455104), np.float64(40.05606959905817), np.float64(40.637368867248355), np.float64(30.954640824351088)], [np.float64(20.51507907063035), np.float64(23.087147702725993), np.float64(21.10660510889162), np.float64(19.736275880756885), np.float64(15.99451118486542)]]","[[np.float64(1.5108416520907726), np.float64(2.089725208285903), np.float64(1.2009095683318485), np.float64(1.3302130760604476), np.float64(1.1873152986369606)], [np.float64(3.380643896271835), np.float64(4.76055368222385), np.float64(3.008795011539139), np.float64(2.3373860607761205), np.float64(2.4188721011874885)], [np.float64(5.191935198100489), np.float64(6.739002231007737), np.float64(4.769921931462789), np.float64(4.42606744266358), np.float64(4.015943181846953)], [np.float64(43.88692526239827), np.float64(60.37524230807262), np.float64(37.98784635726057), np.float64(37.649086185471134), np.float64(30.285696378866643)], [np.float64(22.921306163459718), np.float64(32.14395146467054), np.float64(19.90213374354031), np.float64(17.85289746791733), np.float64(15.96008881857589)]]"
47,48,"[[np.float64(1.233705489758796), np.float64(1.2246280508595802), np.float64(1.2524585515817983), np.float64(1.2854961603017498), np.float64(1.1810545270900934)], [np.float64(3.1858481276423256), np.float64(3.502420279101848), np.float64(3.476663333247386), np.float64(2.843219479833853), np.float64(2.5042127866040502)], [np.float64(5.187062465368226), np.float64(5.01671876758445), np.float64(4.842120887478582), np.float64(6.284343571658028), np.float64(4.998669826849109)], [np.float64(36.53174472240167), np.float64(39.31841838308004), np.float64(34.93467910416139), np.float64(43.83007219096404), np.float64(28.466577566579275)], [np.float64(23.75714598076732), np.float64(25.777843072137557), np.float64(22.89728124270456), np.float64(26.105495773050688), np.float64(20.249618201891817)]]","[[np.float64(1.1694449097114488), np.float64(1.1725305101011436), np.float64(1.210017389350635), np.float64(1.1374261657679239), np.float64(1.1306899161604962)], [np.float64(2.8834103342958883), np.float64(3.210489259350942), np.float64(3.2425974643023445), np.float64(2.417601498300115), np.float64(2.125414808730523)], [np.float64(4.316381575372739), np.float64(4.510885806972478), np.float64(4.034204964119812), np.float64(4.796351843754731), np.float64(4.074321836419201)], [np.float64(33.988689190154034), np.float64(37.2319746415602), np.float64(35.84436170310409), np.float64(34.90806591235438), np.float64(25.316103500594252)], [np.float64(18.98441451783149), np.float64(21.618422384363576), np.float64(18.411527108864828), np.float64(18.549806385793637), np.float64(16.29751382990177)]]","[[np.float64(1.1698873682709325), np.float64(1.1078881004375627), np.float64(1.2611917642970656), np.float64(1.1167234885862272), np.float64(1.153161913543194)], [np.float64(2.7747208960262344), np.float64(3.0924157982987155), np.float64(3.0457945281496137), np.float64(2.437908523243814), np.float64(2.101244909045047)], [np.float64(4.134921319618048), np.float64(4.216414202018088), np.float64(3.80106200534925), np.float64(4.722283203110438), np.float64(4.024680552913638)], [np.float64(33.773530304590146), np.float64(37.2815253334872), np.float64(36.11821956408612), np.float64(32.1856313896428), np.float64(25.97066650990746)], [np.float64(18.092298120499226), np.float64(20.768100165792355), np.float64(17.450535616587977), np.float64(17.715499296942113), np.float64(15.368866603893329)]]"
48,49,"[[np.float64(1.3423013649652549), np.float64(1.3249881210523922), np.float64(1.401535649842278), np.float64(1.3581786704921757), np.float64(1.2691599958838962)], [np.float64(3.3118480933146897), np.float64(3.315040613411417), np.float64(3.3958060692991956), np.float64(2.8548992791710495), np.float64(3.4539421099944674)], [np.float64(5.7971084264438675), np.float64(5.627572397134247), np.float64(6.004365003936253), np.float64(5.607033532902585), np.float64(5.820916970960419)], [np.float64(44.38884119364278), np.float64(49.68945084996314), np.float64(47.74154714122403), np.float64(36.67652056914238), np.float64(37.075839103038994)], [np.float64(24.77456771146624), np.float64(26.840560498421958), np.float64(26.79806395460185), np.float64(20.54518169524312), np.float64(21.701500973746533)]]","[[np.float64(1.2125981257977254), np.float64(1.2661789510057904), np.float64(1.2336265283334857), np.float64(1.2149899542244393), np.float64(1.116526622425228)], [np.float64(3.0055295348680944), np.float64(3.0587451797851775), np.float64(3.180968536094693), np.float64(2.5785822171075483), np.float64(2.9470857231966288)], [np.float64(4.527699000764881), np.float64(4.34025575431802), np.float64(4.583383240230922), np.float64(4.633852126355647), np.float64(4.595367789344812)], [np.float64(37.41266841970314), np.float64(41.39967494604599), np.float64(39.74710332636243), np.float64(32.78840740062456), np.float64(31.637682527776082)], [np.float64(19.053090701245825), np.float64(21.758778434591537), np.float64(20.216331129480995), np.float64(15.98450607465519), np.float64(15.568736832084216)]]","[[np.float64(1.224488498141354), np.float64(1.3010900863054706), np.float64(1.221686213336208), np.float64(1.208810358313879), np.float64(1.145198834041357)], [np.float64(2.7886545856516727), np.float64(2.7334406671240705), np.float64(3.0502835278106444), np.float64(2.4393687839782308), np.float64(2.68495643062902)], [np.float64(4.573682556989503), np.float64(4.544961624229479), np.float64(4.648283525045942), np.float64(4.857602047778086), np.float64(4.318109318630742)], [np.float64(37.878173557944436), np.float64(43.91831886150053), np.float64(38.93163397058181), np.float64(35.320157132724546), np.float64(29.644348557880683)], [np.float64(19.177804376861772), np.float64(22.277163969994284), np.float64(20.271858386860742), np.float64(17.03189775045224), np.float64(14.544418177563642)]]"
