,seed,regression,xgboost,cnn
23,24,"[[np.float64(1.1650271665610215), np.float64(1.2924864080006817), np.float64(1.1270542198442413), np.float64(1.1227758510840404), np.float64(1.0613389135075817)], [np.float64(3.0942577846605803), np.float64(3.2450921935652546), np.float64(3.444710335389096), np.float64(2.479929468793314), np.float64(2.739453468339342)], [np.float64(5.045841522338114), np.float64(4.918761374356048), np.float64(4.60363208861807), np.float64(6.130132954752647), np.float64(4.940552321405855)], [np.float64(37.31406998810487), np.float64(37.5243302620394), np.float64(37.36615278032461), np.float64(46.7543208834181), np.float64(27.999848114001676)], [np.float64(22.617318529995092), np.float64(24.75065082857532), np.float64(22.31637809656123), np.float64(23.981058127377), np.float64(18.624000133036635)]]","[[np.float64(1.1161791326406894), np.float64(1.2379878633678274), np.float64(1.0919977068920743), np.float64(1.0682806456551355), np.float64(1.0043658014148784)], [np.float64(2.894113771848886), np.float64(3.226713985548637), np.float64(3.0806141158237974), np.float64(2.1041079541562966), np.float64(2.6277708844163965)], [np.float64(4.33761452222499), np.float64(4.563762439908135), np.float64(4.015130055142526), np.float64(5.0679523468752325), np.float64(3.859617188567227)], [np.float64(34.53711337960997), np.float64(37.860609037339295), np.float64(35.82813297609748), np.float64(38.117316216628296), np.float64(23.34498133813822)], [np.float64(18.768291819900817), np.float64(20.617161349381284), np.float64(20.263783163240227), np.float64(18.17996731957377), np.float64(13.624242038988681)]]","[[np.float64(1.2448037031272194), np.float64(1.3765524232564244), np.float64(1.2695930058993008), np.float64(1.098273241685425), np.float64(1.1144728509906021)], [np.float64(2.8773624189723543), np.float64(3.1275583570333496), np.float64(3.1517644042530577), np.float64(2.175332692148528), np.float64(2.543137316252415)], [np.float64(4.345105480929359), np.float64(4.298984879605944), np.float64(4.359023524593095), np.float64(4.871539997081093), np.float64(3.961655194529647)], [np.float64(34.99891220300075), np.float64(37.390359334025476), np.float64(36.371680802135195), np.float64(40.87323878303102), np.float64(22.864376255071477)], [np.float64(18.45423875698626), np.float64(20.461763413926978), np.float64(19.41768105746598), np.float64(18.774773133980904), np.float64(13.166077809085998)]]"
24,25,"[[np.float64(1.1937618184229373), np.float64(1.3146414051518043), np.float64(1.2637608905650124), np.float64(1.107862188035048), np.float64(0.9831413707221144)], [np.float64(2.9731667605021395), np.float64(2.8857025526246622), np.float64(3.3559888254574397), np.float64(2.7737659136730453), np.float64(2.641268868542388)], [np.float64(4.748277662555237), np.float64(4.306760351128568), np.float64(4.700934605030212), np.float64(5.407223513953485), np.float64(4.732895394472998)], [np.float64(35.71880224140942), np.float64(34.37797842507426), np.float64(39.42862591432801), np.float64(37.31532298847033), np.float64(29.81977499968782)], [np.float64(22.332904568800576), np.float64(22.569521911693847), np.float64(23.49773171779245), np.float64(22.438203015415308), np.float64(20.100469471242942)]]","[[np.float64(1.0808276937481578), np.float64(1.1361638448279823), np.float64(1.1551878832476983), np.float64(0.9798642716631037), np.float64(0.976874028545984)], [np.float64(2.596700311443107), np.float64(2.491553268804997), np.float64(2.8514578887126443), np.float64(2.496027198052672), np.float64(2.4195523990308234)], [np.float64(3.7988080864121336), np.float64(3.6891387568102134), np.float64(3.715179951627307), np.float64(4.337150445662425), np.float64(3.54413231582307)], [np.float64(31.386816941008938), np.float64(32.238156813139895), np.float64(33.201842445961816), np.float64(33.77056410590548), np.float64(24.740428267365147)], [np.float64(17.622192981711866), np.float64(17.996316692016308), np.float64(18.17572090039654), np.float64(19.170481788752824), np.float64(14.679904894170544)]]","[[np.float64(1.172116636345263), np.float64(1.2356400808435795), np.float64(1.1750168631101598), np.float64(1.025936675288937), np.float64(1.2046581066140043)], [np.float64(2.587147695703482), np.float64(2.3984943243605357), np.float64(2.7560500134634447), np.float64(2.537327780546408), np.float64(2.6064635774191274)], [np.float64(3.658696073415907), np.float64(3.835935845952664), np.float64(3.3529367576468503), np.float64(4.048370608766549), np.float64(3.493081709111507)], [np.float64(30.544656255541852), np.float64(32.90180052663651), np.float64(31.271153328863896), np.float64(31.264074776215036), np.float64(25.318333276897125)], [np.float64(16.63542208187941), np.float64(17.542375743806165), np.float64(16.77070181499814), np.float64(17.275894808612474), np.float64(14.569440846541383)]]"
25,26,"[[np.float64(1.1605455796528774), np.float64(1.1403365263948237), np.float64(1.037744807914265), np.float64(1.3425025562726902), np.float64(1.2003605920486358)], [np.float64(3.0058742791704556), np.float64(3.2254368148991337), np.float64(3.117699428578777), np.float64(2.8103224959259365), np.float64(2.665697730359566)], [np.float64(4.8627323461647185), np.float64(5.017786328090795), np.float64(4.7290456998425485), np.float64(4.604988324859133), np.float64(5.036914516802148)], [np.float64(36.37464622147272), np.float64(40.80382311977169), np.float64(37.927386383617254), np.float64(33.63247522424474), np.float64(29.137948149917964)], [np.float64(22.970744103348668), np.float64(26.794860680528277), np.float64(22.855432017497602), np.float64(22.092492642230283), np.float64(17.642536062280733)]]","[[np.float64(1.1151639635705066), np.float64(1.0991098711582044), np.float64(1.0438712484320238), np.float64(1.2788026895823321), np.float64(1.0978231187911356)], [np.float64(2.866114515951306), np.float64(3.120356308412465), np.float64(3.0099827912929524), np.float64(2.6976095077037443), np.float64(2.385160229804929)], [np.float64(4.035402803591122), np.float64(4.363936611176809), np.float64(3.7988057028013893), np.float64(4.028626488011759), np.float64(3.9126479062793726)], [np.float64(33.16339756641677), np.float64(36.70113537621604), np.float64(34.4922285423012), np.float64(33.34771643477641), np.float64(25.071190526826665)], [np.float64(17.88543170059675), np.float64(20.568269598983793), np.float64(18.31881891514886), np.float64(16.855577023279828), np.float64(13.675626055554085)]]","[[np.float64(1.145107540570435), np.float64(1.1257550563147656), np.float64(1.0822215390739318), np.float64(1.233587190035464), np.float64(1.1861709584461415)], [np.float64(2.6412157553670554), np.float64(2.9074474546394393), np.float64(2.74581846371438), np.float64(2.3624653601796695), np.float64(2.2975623354385983)], [np.float64(3.9606712900986527), np.float64(4.361091143237566), np.float64(3.794353926223974), np.float64(3.5939083848583206), np.float64(3.9074613797745186)], [np.float64(33.06411428200648), np.float64(37.44484277074828), np.float64(35.877885975939485), np.float64(28.430299785582815), np.float64(24.957406407855178)], [np.float64(17.959605290976686), np.float64(20.678699821111994), np.float64(19.304624058739503), np.float64(14.437371603246724), np.float64(14.108825081675299)]]"
26,27,"[[np.float64(1.1836992609549382), np.float64(1.171862809549551), np.float64(1.1520035205324686), np.float64(1.236989546868361), np.float64(1.1970198897903197)], [np.float64(3.105968380368605), np.float64(3.4908453520415472), np.float64(3.4194612361815677), np.float64(2.6633686385818405), np.float64(2.4741742253351315)], [np.float64(5.197600701893792), np.float64(5.76361436675892), np.float64(4.583931752162722), np.float64(5.622791720960193), np.float64(4.929054760033737)], [np.float64(36.92549745029407), np.float64(44.24561329544626), np.float64(34.06240568087822), np.float64(38.69348071135051), np.float64(29.37611612931066)], [np.float64(22.70974879837132), np.float64(26.578072464288862), np.float64(20.1889859809965), np.float64(24.567642417342), np.float64(19.398296916999264)]]","[[np.float64(1.1532329913328494), np.float64(1.1933048005232925), np.float64(1.112151817979988), np.float64(1.1262925870870397), np.float64(1.1755225777108393)], [np.float64(2.7913386657057817), np.float64(3.3179255674201467), np.float64(2.9182509195919515), np.float64(2.3166477296133974), np.float64(2.2441407793648134)], [np.float64(4.095287500539453), np.float64(4.565166366156547), np.float64(3.8550803952368367), np.float64(4.259179915717048), np.float64(3.695932431747701)], [np.float64(32.34542300607621), np.float64(39.08327348870366), np.float64(31.99818404513458), np.float64(30.62725295875569), np.float64(24.844489292303393)], [np.float64(17.371531994185432), np.float64(20.971979554585804), np.float64(17.367385004561775), np.float64(16.501459924882155), np.float64(13.039023387999341)]]","[[np.float64(1.2320640382350474), np.float64(1.2796736564359594), np.float64(1.1665275458443465), np.float64(1.2098252781714782), np.float64(1.2707507291005367)], [np.float64(2.7272406171394676), np.float64(3.2454530617487682), np.float64(2.7131028205639867), np.float64(2.32829059191871), np.float64(2.3474066332049834)], [np.float64(4.053260984224477), np.float64(4.313437732059695), np.float64(3.8043771059124616), np.float64(4.496077532848555), np.float64(3.713729798334834)], [np.float64(32.075130795080234), np.float64(37.56018795592357), np.float64(32.342554932790854), np.float64(32.120780171047066), np.float64(24.17649989154893)], [np.float64(16.81240446225161), np.float64(19.588011955350122), np.float64(16.95794469618896), np.float64(16.794753474511264), np.float64(12.870066117005567)]]"
27,28,"[[np.float64(1.3017309018712704), np.float64(1.181281008503145), np.float64(1.3571569562307928), np.float64(1.268133351681936), np.float64(1.383014375249008)], [np.float64(2.9053415641192086), np.float64(3.0519874531601494), np.float64(2.7688804282274595), np.float64(2.7829084328720968), np.float64(3.015553244991892)], [np.float64(4.80215535499975), np.float64(5.057093726671282), np.float64(4.553083088029249), np.float64(5.260221355430218), np.float64(4.420002580292026)], [np.float64(34.43935693870954), np.float64(40.37899616101763), np.float64(32.30699126131476), np.float64(35.60436982175984), np.float64(28.12228412950238)], [np.float64(22.398256343571983), np.float64(25.236756816727784), np.float64(20.61465747223471), np.float64(24.521185723783784), np.float64(19.149356147784967)]]","[[np.float64(1.2193783594834644), np.float64(1.1243197423128304), np.float64(1.3093285725463366), np.float64(1.1183169025432131), np.float64(1.2746105811604862)], [np.float64(2.8714814307420533), np.float64(3.1717754782327723), np.float64(2.8177615697074914), np.float64(2.5966271159914887), np.float64(2.78859161363162)], [np.float64(4.045045197091927), np.float64(4.319939578286986), np.float64(3.69960461931695), np.float64(4.365947521099878), np.float64(3.89777570667412)], [np.float64(31.52255603728577), np.float64(35.90876500191305), np.float64(29.848079264384904), np.float64(35.524649264534304), np.float64(23.719384318624755)], [np.float64(17.506734533169226), np.float64(19.581554518633265), np.float64(16.82772298452507), np.float64(18.796719356149058), np.float64(14.44642611245828)]]","[[np.float64(1.272461448966158), np.float64(1.2271868710771103), np.float64(1.3365681076602236), np.float64(1.107410842953729), np.float64(1.3578372926615607)], [np.float64(2.825396670829171), np.float64(3.081071704091687), np.float64(2.707190762965396), np.float64(2.5850911916451103), np.float64(2.8650000990546536)], [np.float64(4.02995377388609), np.float64(4.357343610188653), np.float64(3.6373599728839023), np.float64(4.171399267770872), np.float64(4.03851408302834)], [np.float64(30.509401887209375), np.float64(35.40992730135185), np.float64(27.512525201131044), np.float64(32.93299115421204), np.float64(25.796902848662267)], [np.float64(16.853148696076158), np.float64(19.621710991354288), np.float64(15.594568538470453), np.float64(16.54951728990987), np.float64(15.18218762541315)]]"
28,29,"[[np.float64(1.2001526740781663), np.float64(1.3691938369733734), np.float64(1.1947410518090167), np.float64(0.996572325570763), np.float64(1.1413174918336324)], [np.float64(3.0176498518599235), np.float64(3.085391910826479), np.float64(3.2410656081515055), np.float64(2.4530111099255705), np.float64(3.082632900009788)], [np.float64(4.989210894352694), np.float64(4.483917016540167), np.float64(4.822066421649931), np.float64(5.956898512694484), np.float64(4.812340377881304)], [np.float64(36.878737679006484), np.float64(32.29507721375091), np.float64(37.35535218973915), np.float64(47.35089686018147), np.float64(28.1107000563027)], [np.float64(23.563460552382203), np.float64(24.10180251526693), np.float64(22.673923178296935), np.float64(28.015309925820223), np.float64(18.157294197074634)]]","[[np.float64(1.1614432478735253), np.float64(1.2822586188656109), np.float64(1.203891275473695), np.float64(0.9200301351825543), np.float64(1.1346781443581766)], [np.float64(2.770600704500098), np.float64(3.0310589926896307), np.float64(2.9813643031909987), np.float64(2.106540549665121), np.float64(2.6248122022553773)], [np.float64(4.073550637266102), np.float64(3.580343743395879), np.float64(4.190558128342891), np.float64(4.641429561287976), np.float64(3.886030743690522)], [np.float64(31.953554857210964), np.float64(30.630302967206685), np.float64(33.00411594539322), np.float64(37.07835969305623), np.float64(25.102408188996183)], [np.float64(17.505917399638633), np.float64(16.06576017206707), np.float64(18.153789598906062), np.float64(20.026000600252193), np.float64(15.28025739091071)]]","[[np.float64(1.2652333558321103), np.float64(1.47090170953962), np.float64(1.294761664224558), np.float64(0.9686272115638339), np.float64(1.1636974754763632)], [np.float64(2.715776052051474), np.float64(2.855884259216024), np.float64(2.998683759471697), np.float64(2.2966885790780243), np.float64(2.3910003898348258)], [np.float64(4.242230662159867), np.float64(3.5643931763928647), np.float64(4.544538382008414), np.float64(4.896981090028062), np.float64(3.834124970646986)], [np.float64(34.295967626376374), np.float64(31.42281948777661), np.float64(36.411576671514524), np.float64(40.13010391961765), np.float64(26.728601591269044)], [np.float64(17.281462226673963), np.float64(15.829612444988678), np.float64(18.037278548359705), np.float64(19.452610318506135), np.float64(15.350990072299012)]]"
29,30,"[[np.float64(1.1941177380310282), np.float64(1.1468610730793047), np.float64(1.283585566848753), np.float64(1.2713239589950358), np.float64(1.0668770122225337)], [np.float64(3.0377369863686123), np.float64(2.634763472567864), np.float64(3.673529960730112), np.float64(2.8968063464955547), np.float64(2.6696606568841994)], [np.float64(5.020682588214783), np.float64(5.012477045917743), np.float64(4.867995943745549), np.float64(5.760210141956651), np.float64(4.629314468202175)], [np.float64(35.572510580155914), np.float64(39.393761244885866), np.float64(35.6280261099251), np.float64(39.482037320291845), np.float64(26.758125309856553)], [np.float64(22.065267178666353), np.float64(25.55999663305805), np.float64(21.637727614412476), np.float64(21.821016360139634), np.float64(18.030228421158718)]]","[[np.float64(1.1444606691957764), np.float64(1.1136805410673045), np.float64(1.2589880906574575), np.float64(1.138674295743675), np.float64(1.0268418905400247)], [np.float64(2.7937926592949003), np.float64(2.6708856089916466), np.float64(3.3145459763200424), np.float64(2.6823602283907944), np.float64(2.2433116815405945)], [np.float64(4.233806715049276), np.float64(4.222600189386546), np.float64(4.0589786896362146), np.float64(4.765344758928117), np.float64(4.049031839462136)], [np.float64(32.07585687790439), np.float64(35.12976851461534), np.float64(31.740297419446524), np.float64(35.56088384903592), np.float64(25.440777698030566)], [np.float64(17.475985585025338), np.float64(19.572942283965833), np.float64(17.18949505120043), np.float64(17.93102461760014), np.float64(14.70151510748768)]]","[[np.float64(1.172396042817181), np.float64(1.1256295758501025), np.float64(1.272388973083842), np.float64(1.2491704638043164), np.float64(1.0284768395721375)], [np.float64(2.6026636784588097), np.float64(2.185668091944752), np.float64(2.976731490399277), np.float64(3.016131142072816), np.float64(2.1882982874670867)], [np.float64(4.156945041527197), np.float64(4.193031652558658), np.float64(3.9967794064793947), np.float64(4.442344115809491), np.float64(4.098141805167818)], [np.float64(32.05654543455143), np.float64(35.36464593251059), np.float64(32.75141571367034), np.float64(32.32063731980718), np.float64(26.460636200284508)], [np.float64(17.082196539068715), np.float64(19.256285295768468), np.float64(17.484053276950927), np.float64(15.850618902447277), np.float64(14.563482916038652)]]"
30,31,"[[np.float64(1.2301285186024455), np.float64(1.2673840761983652), np.float64(1.305429587637075), np.float64(1.1524454464723615), np.float64(1.1355780220483278)], [np.float64(3.16819206701902), np.float64(3.4924651820731722), np.float64(3.2939020965692785), np.float64(3.2370910048693284), np.float64(2.42720866616824)], [np.float64(5.128517780268184), np.float64(5.376203205045308), np.float64(5.100908900253779), np.float64(5.5564432260353245), np.float64(4.431535472862856)], [np.float64(39.930025806255756), np.float64(47.289761094042305), np.float64(40.15631822158498), np.float64(42.05802616626526), np.float64(25.26836229026769)], [np.float64(23.39055629833324), np.float64(28.289788069847134), np.float64(22.611545030192993), np.float64(23.530290397620874), np.float64(16.831671221946102)]]","[[np.float64(1.1691310724263684), np.float64(1.2434788337507325), np.float64(1.2149470350531981), np.float64(1.0825209423635576), np.float64(1.077509255230431)], [np.float64(2.70518916140004), np.float64(3.122198840011574), np.float64(2.7282555672375155), np.float64(2.551228720737279), np.float64(2.2067777344596147)], [np.float64(4.181708099619744), np.float64(4.5526670518350025), np.float64(4.265368142753274), np.float64(4.022371690649409), np.float64(3.6959273885661057)], [np.float64(34.976869861271695), np.float64(40.53898264788831), np.float64(38.573626496856605), np.float64(33.18156236437374), np.float64(21.088758702766807)], [np.float64(18.499137628189004), np.float64(22.88544433060234), np.float64(18.826014824609437), np.float64(17.117721248267625), np.float64(12.074343766875579)]]","[[np.float64(1.2214666315020157), np.float64(1.3410179163023181), np.float64(1.2476434823111826), np.float64(1.1140911654907988), np.float64(1.1141820553318313)], [np.float64(2.6430751502785457), np.float64(2.776643102561128), np.float64(2.823227456210539), np.float64(2.6228742823719555), np.float64(2.1939452750544293)], [np.float64(4.045254516510007), np.float64(4.648039262306994), np.float64(3.9744034745056926), np.float64(3.860607377053021), np.float64(3.4666904977304456)], [np.float64(34.102763486295466), np.float64(41.06769198786473), np.float64(36.07765917752753), np.float64(32.13629094800685), np.float64(21.012803481284728)], [np.float64(17.595946193617937), np.float64(21.99563542008361), np.float64(17.967594348473895), np.float64(15.366382977328987), np.float64(11.889523805439843)]]"
31,32,"[[np.float64(1.1209022900170293), np.float64(1.1674759654232296), np.float64(1.0665953155411105), np.float64(1.1242268719222088), np.float64(1.143042263788065)], [np.float64(2.951881979130942), np.float64(3.0116657782809715), np.float64(3.189340787835221), np.float64(2.530542668791893), np.float64(2.82828003113198)], [np.float64(5.072813893172417), np.float64(4.975896112656476), np.float64(5.2679962716559245), np.float64(5.379950750299313), np.float64(4.589184563111675)], [np.float64(39.495879620689216), np.float64(44.9886588334711), np.float64(37.94919773008244), np.float64(42.781871889015136), np.float64(31.050127262825512)], [np.float64(23.14433266719338), np.float64(27.06749810619272), np.float64(22.036787651402438), np.float64(23.087157733241348), np.float64(19.517944343640604)]]","[[np.float64(1.0881162224750482), np.float64(1.149146302655399), np.float64(1.055099563248661), np.float64(1.0944983594247504), np.float64(1.0578336557294377)], [np.float64(2.7674822776699575), np.float64(2.77300835676124), np.float64(3.135236454458254), np.float64(2.2607277282420055), np.float64(2.5368156143711564)], [np.float64(4.337726025640114), np.float64(4.167628203433573), np.float64(4.503111665926734), np.float64(4.643620082010158), np.float64(3.9942897807392646)], [np.float64(35.31830038575223), np.float64(37.319623783647636), np.float64(33.744242052764534), np.float64(41.55768182990674), np.float64(28.911695469628103)], [np.float64(18.96013099097888), np.float64(21.051012240852426), np.float64(18.435794579696175), np.float64(20.354094278937964), np.float64(15.616624795511436)]]","[[np.float64(1.2106120419610464), np.float64(1.266584926795218), np.float64(1.1407153025721286), np.float64(1.2338261836378992), np.float64(1.2272128886271008)], [np.float64(2.7526933932238817), np.float64(2.6845683372052567), np.float64(3.0835968327459846), np.float64(2.480406715568855), np.float64(2.4996083372279823)], [np.float64(4.238133130068161), np.float64(4.138933787911155), np.float64(4.429604578835833), np.float64(4.445147418842106), np.float64(3.8560056788246113)], [np.float64(36.382864929258425), np.float64(40.36623893367324), np.float64(34.41063584400762), np.float64(41.04781025745873), np.float64(29.48999236010503)], [np.float64(18.602721994266304), np.float64(20.988803540483143), np.float64(18.453237915998805), np.float64(19.136376856691), np.float64(15.009591520983621)]]"
32,33,"[[np.float64(1.1900985333651868), np.float64(1.222793756541133), np.float64(1.1514110772459667), np.float64(1.3083213750029687), np.float64(1.054332321522537)], [np.float64(2.8809869708519305), np.float64(3.0943287214215953), np.float64(2.8440078974568426), np.float64(2.8463462372548123), np.float64(2.6938483834827345)], [np.float64(4.995919626576106), np.float64(4.65865492816646), np.float64(5.471151464033736), np.float64(5.138863166972836), np.float64(4.537177493746152)], [np.float64(36.83709642038484), np.float64(41.195911981407605), np.float64(41.326017602249166), np.float64(32.56562439949847), np.float64(28.315809635424657)], [np.float64(21.3514276977354), np.float64(24.6822884588571), np.float64(21.249777104397406), np.float64(18.42750658263468), np.float64(20.136189367005034)]]","[[np.float64(1.123775356532767), np.float64(1.1861299019221903), np.float64(1.0674534543772338), np.float64(1.1583188767352959), np.float64(1.079725571498157)], [np.float64(2.645281646953014), np.float64(3.091996227525694), np.float64(2.611463182064361), np.float64(2.3341207639030577), np.float64(2.4196554907408494)], [np.float64(4.181311754685476), np.float64(3.9874706370386233), np.float64(4.4983762116348895), np.float64(4.210017620524381), np.float64(3.9276888622084205)], [np.float64(33.66158428976001), np.float64(36.28465060078143), np.float64(38.30762174376479), np.float64(31.591414754049715), np.float64(24.698157084090994)], [np.float64(17.792096730178315), np.float64(19.502983448751756), np.float64(18.724775969653873), np.float64(16.82361638584628), np.float64(15.18283561134743)]]","[[np.float64(1.148863272601911), np.float64(1.3006687870925815), np.float64(1.0417771217202016), np.float64(1.1519032419388138), np.float64(1.0844843409140217)], [np.float64(2.6376298449494215), np.float64(2.980485836466255), np.float64(2.5306421904432073), np.float64(2.525681359301544), np.float64(2.4509099601183673)], [np.float64(3.9797799683814046), np.float64(3.7617303296526936), np.float64(4.374964011337127), np.float64(3.9345148779838586), np.float64(3.7200685858681433)], [np.float64(32.70591554761715), np.float64(33.720777986134024), np.float64(38.076057178313114), np.float64(29.7013495391618), np.float64(26.169112133779027)], [np.float64(16.984296190188367), np.float64(18.306332793063362), np.float64(19.18026093766849), np.float64(14.751741544490345), np.float64(14.279977621024237)]]"
33,34,"[[np.float64(1.1869761567180905), np.float64(1.1944245218575205), np.float64(1.289306471679862), np.float64(1.035585664914855), np.float64(1.1023856933746952)], [np.float64(3.0190045303224817), np.float64(3.023988787964266), np.float64(3.355991962811791), np.float64(2.5507107747070417), np.float64(2.732376568830714)], [np.float64(5.199473029649341), np.float64(5.176891682269145), np.float64(5.441895788610042), np.float64(5.801945082240267), np.float64(4.1207653228908745)], [np.float64(37.92774640595483), np.float64(40.86630261263767), np.float64(40.296050559240115), np.float64(40.23277577943857), np.float64(23.40115759969597)], [np.float64(23.50606518425037), np.float64(26.10565113733072), np.float64(21.70846441019807), np.float64(26.887511903127116), np.float64(18.112669463230354)]]","[[np.float64(1.1291731917540435), np.float64(1.097941006083713), np.float64(1.2240278113937704), np.float64(1.0092671219187084), np.float64(1.102798554937918)], [np.float64(2.717937230520615), np.float64(2.7386912819578617), np.float64(2.941345696545457), np.float64(2.4001038578328084), np.float64(2.516480400115517)], [np.float64(4.333030232204007), np.float64(4.510047328842009), np.float64(4.75366366474851), np.float64(4.0157047952406675), np.float64(3.390604407098217)], [np.float64(34.26769153977895), np.float64(37.65790395687876), np.float64(38.46918021701245), np.float64(29.95288075916753), np.float64(21.095058234372164)], [np.float64(18.791556316224156), np.float64(20.791923106134576), np.float64(20.361785814368716), np.float64(16.545738946433616), np.float64(13.23595058465476)]]","[[np.float64(1.1511242368514387), np.float64(1.0664194343590545), np.float64(1.2170352223281755), np.float64(1.2147373809879185), np.float64(1.111337382788277)], [np.float64(2.7362099690140025), np.float64(2.6422621984808012), np.float64(2.82148164034685), np.float64(2.825591504278438), np.float64(2.6582732504823197)], [np.float64(4.233783444026011), np.float64(4.357196147605057), np.float64(4.735273064662421), np.float64(3.5702574733920205), np.float64(3.5367616392583097)], [np.float64(35.314183723668435), np.float64(39.096611346741554), np.float64(39.226499822041696), np.float64(27.93796298482786), np.float64(25.378327625842456)], [np.float64(18.393383304975476), np.float64(20.70909061576911), np.float64(19.589069063571337), np.float64(15.220813150788816), np.float64(13.917005827505333)]]"
34,35,"[[np.float64(1.2255971876920881), np.float64(1.3202889289330506), np.float64(1.2565567420217187), np.float64(1.2942511591504022), np.float64(0.9538843112069888)], [np.float64(3.044021709101991), np.float64(3.2688605427068596), np.float64(3.1234124060697446), np.float64(3.1498962825069663), np.float64(2.4495869767986593)], [np.float64(4.97340630866807), np.float64(5.2036612266978475), np.float64(4.734371016679906), np.float64(5.690408485866664), np.float64(4.428458327837142)], [np.float64(36.420354298422396), np.float64(37.80934863317952), np.float64(37.6760680128568), np.float64(40.808573577229346), np.float64(27.567992897445286)], [np.float64(21.818017007740636), np.float64(21.84512144416128), np.float64(21.780040690922142), np.float64(26.041233617844053), np.float64(17.83676718970123)]]","[[np.float64(1.1363854539264036), np.float64(1.2052161177530656), np.float64(1.213979695061422), np.float64(1.0373238297128617), np.float64(0.9635864104303212)], [np.float64(2.7031571340221405), np.float64(2.814600858254716), np.float64(2.855518730441602), np.float64(2.7096701178708136), np.float64(2.2327791514843667)], [np.float64(4.252869854972818), np.float64(4.727377000226769), np.float64(4.052480168414218), np.float64(4.505625131448587), np.float64(3.679124685865371)], [np.float64(33.18752570285691), np.float64(36.533220428891156), np.float64(34.993131084174095), np.float64(33.02611963589486), np.float64(24.164809418069744)], [np.float64(17.7836587369331), np.float64(20.264236394809654), np.float64(17.72938792628591), np.float64(17.91924889003947), np.float64(13.768105062045562)]]","[[np.float64(1.2202152153731831), np.float64(1.2290677637856047), np.float64(1.4165269019269715), np.float64(1.0324388948364558), np.float64(0.9453375957657506)], [np.float64(2.8175444798146234), np.float64(2.92366791414217), np.float64(3.0659953186698883), np.float64(2.5152121021286242), np.float64(2.419396854309001)], [np.float64(4.2073247610534255), np.float64(4.26160146605495), np.float64(4.287159555137107), np.float64(4.609661341774341), np.float64(3.621451301836689)], [np.float64(33.26524691507219), np.float64(34.924794847083696), np.float64(36.80136699271512), np.float64(32.7128688884284), np.float64(23.52508056872443)], [np.float64(18.021651139698424), np.float64(18.4334267228726), np.float64(20.174909322384384), np.float64(17.271198597871024), np.float64(13.515008589972297)]]"
35,36,"[[np.float64(1.2080783937572108), np.float64(1.2766821214443458), np.float64(1.2307552370486363), np.float64(1.0744642700319658), np.float64(1.1612158380361957)], [np.float64(3.060537859614529), np.float64(3.4400550187854875), np.float64(3.228036750868768), np.float64(2.6105286230118976), np.float64(2.4498969548363245)], [np.float64(5.049950097513452), np.float64(5.0101129798885555), np.float64(5.226638639593789), np.float64(5.271776386315923), np.float64(4.717767505031587)], [np.float64(37.74794059859161), np.float64(39.657892608395294), np.float64(41.032090270957674), np.float64(41.04300623938045), np.float64(25.901932608811414)], [np.float64(22.928431716287236), np.float64(23.943075223607668), np.float64(23.855724502103186), np.float64(24.402652065385904), np.float64(18.451187010889466)]]","[[np.float64(1.1448210503650371), np.float64(1.1963435199916657), np.float64(1.1612920818591335), np.float64(1.0029155838719304), np.float64(1.141618762810165)], [np.float64(2.7263861631115573), np.float64(3.048611347391714), np.float64(2.802472466379806), np.float64(2.443294112948065), np.float64(2.2290624845701594)], [np.float64(4.50718441222589), np.float64(4.757929070747876), np.float64(4.636043912420169), np.float64(4.6459039150701305), np.float64(3.7473862492597942)], [np.float64(35.86218871131931), np.float64(39.264140882613646), np.float64(38.26615428689215), np.float64(36.92061781207217), np.float64(24.26238949171524)], [np.float64(18.66664970002001), np.float64(20.115409437869015), np.float64(20.558841498758774), np.float64(18.066989445347467), np.float64(13.595836056966515)]]","[[np.float64(1.2003971712875736), np.float64(1.2983271737917967), np.float64(1.1922897353731556), np.float64(0.9826722262141616), np.float64(1.1942760325906159)], [np.float64(2.711602705426357), np.float64(3.0314615042237483), np.float64(2.7494613221065434), np.float64(2.4254638696038984), np.float64(2.2766270689265706)], [np.float64(4.365133764230043), np.float64(4.560397605939329), np.float64(4.58919655576592), np.float64(4.365416453735557), np.float64(3.7129855280034216)], [np.float64(36.24317702343743), np.float64(39.40585509114382), np.float64(39.832227001484064), np.float64(36.244910582627426), np.float64(24.358164512626576)], [np.float64(18.30549599529515), np.float64(20.529890766938667), np.float64(19.324751100762597), np.float64(17.311526970316745), np.float64(13.158880395845337)]]"
